instance,tree_file,inference_time_seconds
G_l_1024_n_100_0_0.02_47.phy,G_l_1024_n_100_0_0.02_47.tre,258.942874
G_l_1024_n_100_0_0.02_50.phy,G_l_1024_n_100_0_0.02_50.tre,332.217274
G_l_1024_n_100_0_0.02_53.phy,G_l_1024_n_100_0_0.02_53.tre,256.054499
G_l_1024_n_100_0_0.02_56.phy,G_l_1024_n_100_0_0.02_56.tre,249.075119
G_l_1024_n_100_0_0.02_7.phy,G_l_1024_n_100_0_0.02_7.tre,383.526911
G_l_1024_n_100_0_0.02_71.phy,G_l_1024_n_100_0_0.02_71.tre,377.655800
G_l_1024_n_100_0_0.02_72.phy,G_l_1024_n_100_0_0.02_72.tre,302.799824
G_l_1024_n_100_0_0.02_86.phy,G_l_1024_n_100_0_0.02_86.tre,290.046044
G_l_1024_n_100_0_0.02_87.phy,G_l_1024_n_100_0_0.02_87.tre,286.306477
G_l_1024_n_100_0_0.02_89.phy,G_l_1024_n_100_0_0.02_89.tre,304.080758
G_l_1024_n_100_0_0.02_92.phy,G_l_1024_n_100_0_0.02_92.tre,426.207463
G_l_1024_n_100_0_0.02_93.phy,G_l_1024_n_100_0_0.02_93.tre,256.904532
G_l_1024_n_100_0_0.02_98.phy,G_l_1024_n_100_0_0.02_98.tre,355.298651
G_l_1024_n_100_0_0.03_103.phy,G_l_1024_n_100_0_0.03_103.tre,330.809304
G_l_1024_n_100_0_0.03_105.phy,G_l_1024_n_100_0_0.03_105.tre,302.041044
G_l_1024_n_100_0_0.03_118.phy,G_l_1024_n_100_0_0.03_118.tre,222.247184
G_l_1024_n_100_0_0.03_125.phy,G_l_1024_n_100_0_0.03_125.tre,336.030578
G_l_1024_n_100_0_0.03_126.phy,G_l_1024_n_100_0_0.03_126.tre,332.579515
G_l_1024_n_100_0_0.03_22.phy,G_l_1024_n_100_0_0.03_22.tre,299.621446
G_l_1024_n_100_0_0.03_23.phy,G_l_1024_n_100_0_0.03_23.tre,270.905457
G_l_1024_n_100_0_0.03_33.phy,G_l_1024_n_100_0_0.03_33.tre,281.664739
G_l_1024_n_100_0_0.03_39.phy,G_l_1024_n_100_0_0.03_39.tre,333.231775
G_l_1024_n_100_0_0.03_40.phy,G_l_1024_n_100_0_0.03_40.tre,286.959913
G_l_1024_n_100_0_0.03_46.phy,G_l_1024_n_100_0_0.03_46.tre,322.319680
G_l_1024_n_100_0_0.03_49.phy,G_l_1024_n_100_0_0.03_49.tre,248.180693
G_l_1024_n_100_0_0.03_5.phy,G_l_1024_n_100_0_0.03_5.tre,258.917208
G_l_1024_n_100_0_0.03_61.phy,G_l_1024_n_100_0_0.03_61.tre,329.452516
G_l_1024_n_100_0_0.03_74.phy,G_l_1024_n_100_0_0.03_74.tre,309.306567
G_l_1024_n_100_0_0.03_78.phy,G_l_1024_n_100_0_0.03_78.tre,252.977048
G_l_1024_n_100_0_0.03_79.phy,G_l_1024_n_100_0_0.03_79.tre,305.610111
G_l_1024_n_100_0_0.03_80.phy,G_l_1024_n_100_0_0.03_80.tre,294.099094
G_l_1024_n_100_0_0.03_81.phy,G_l_1024_n_100_0_0.03_81.tre,280.491774
G_l_1024_n_100_0_0.03_85.phy,G_l_1024_n_100_0_0.03_85.tre,242.842920
G_l_1024_n_100_0_0.03_9.phy,G_l_1024_n_100_0_0.03_9.tre,378.440157
G_l_1024_n_100_0_0.03_94.phy,G_l_1024_n_100_0_0.03_94.tre,286.013813
G_l_1024_n_100_0_0.03_96.phy,G_l_1024_n_100_0_0.03_96.tre,244.580849
G_l_1024_n_100_0_0.04_10.phy,G_l_1024_n_100_0_0.04_10.tre,246.650832
G_l_1024_n_100_0_0.04_102.phy,G_l_1024_n_100_0_0.04_102.tre,348.210426
G_l_1024_n_100_0_0.04_108.phy,G_l_1024_n_100_0_0.04_108.tre,307.103306
G_l_1024_n_100_0_0.04_11.phy,G_l_1024_n_100_0_0.04_11.tre,236.658353
G_l_1024_n_100_0_0.04_111.phy,G_l_1024_n_100_0_0.04_111.tre,261.577579
G_l_1024_n_100_0_0.04_112.phy,G_l_1024_n_100_0_0.04_112.tre,252.731689
G_l_1024_n_100_0_0.04_113.phy,G_l_1024_n_100_0_0.04_113.tre,250.785240
G_l_1024_n_100_0_0.04_114.phy,G_l_1024_n_100_0_0.04_114.tre,411.679391
G_l_1024_n_100_0_0.04_12.phy,G_l_1024_n_100_0_0.04_12.tre,240.462273
G_l_1024_n_100_0_0.04_127.phy,G_l_1024_n_100_0_0.04_127.tre,348.687960
G_l_1024_n_100_0_0.04_14.phy,G_l_1024_n_100_0_0.04_14.tre,274.008810
G_l_1024_n_100_0_0.04_30.phy,G_l_1024_n_100_0_0.04_30.tre,247.566034
G_l_1024_n_100_0_0.04_32.phy,G_l_1024_n_100_0_0.04_32.tre,273.267149
G_l_1024_n_100_0_0.04_34.phy,G_l_1024_n_100_0_0.04_34.tre,267.964521
G_l_1024_n_100_0_0.04_36.phy,G_l_1024_n_100_0_0.04_36.tre,276.486149
G_l_1024_n_100_0_0.04_38.phy,G_l_1024_n_100_0_0.04_38.tre,229.028018
G_l_1024_n_100_0_0.04_48.phy,G_l_1024_n_100_0_0.04_48.tre,245.591057
G_l_1024_n_100_0_0.04_64.phy,G_l_1024_n_100_0_0.04_64.tre,267.096144
G_l_1024_n_100_0_0.04_67.phy,G_l_1024_n_100_0_0.04_67.tre,304.016254
G_l_1024_n_100_0_0.04_70.phy,G_l_1024_n_100_0_0.04_70.tre,262.400798
G_l_1024_n_100_0_0.04_88.phy,G_l_1024_n_100_0_0.04_88.tre,285.088623
G_l_1024_n_100_0_0.04_99.phy,G_l_1024_n_100_0_0.04_99.tre,252.825569
G_l_1024_n_100_0_0_107.phy,G_l_1024_n_100_0_0_107.tre,244.640127
G_l_1024_n_100_0_0_120.phy,G_l_1024_n_100_0_0_120.tre,256.499653
G_l_1024_n_100_0_0_121.phy,G_l_1024_n_100_0_0_121.tre,279.851100
G_l_1024_n_100_0_0_123.phy,G_l_1024_n_100_0_0_123.tre,289.997855
G_l_1024_n_100_0_0_13.phy,G_l_1024_n_100_0_0_13.tre,275.340295
G_l_1024_n_100_0_0_19.phy,G_l_1024_n_100_0_0_19.tre,327.827695
G_l_1024_n_100_0_0_21.phy,G_l_1024_n_100_0_0_21.tre,293.843136
G_l_1024_n_100_0_0_25.phy,G_l_1024_n_100_0_0_25.tre,245.141779
G_l_1024_n_100_0_0_26.phy,G_l_1024_n_100_0_0_26.tre,324.854758
G_l_1024_n_100_0_0_27.phy,G_l_1024_n_100_0_0_27.tre,317.087450
G_l_1024_n_100_0_0_3.phy,G_l_1024_n_100_0_0_3.tre,324.733232
G_l_1024_n_100_0_0_35.phy,G_l_1024_n_100_0_0_35.tre,284.793673
G_l_1024_n_100_0_0_42.phy,G_l_1024_n_100_0_0_42.tre,220.138384
G_l_1024_n_100_0_0_44.phy,G_l_1024_n_100_0_0_44.tre,277.815048
G_l_1024_n_100_0_0_52.phy,G_l_1024_n_100_0_0_52.tre,279.127246
G_l_1024_n_100_0_0_54.phy,G_l_1024_n_100_0_0_54.tre,286.545155
G_l_1024_n_100_0_0_55.phy,G_l_1024_n_100_0_0_55.tre,283.506702
G_l_1024_n_100_0_0_57.phy,G_l_1024_n_100_0_0_57.tre,356.833307
G_l_1024_n_100_0_0_6.phy,G_l_1024_n_100_0_0_6.tre,255.242523
G_l_1024_n_100_0_0_60.phy,G_l_1024_n_100_0_0_60.tre,325.943117
G_l_1024_n_100_0_0_63.phy,G_l_1024_n_100_0_0_63.tre,323.993287
G_l_1024_n_100_0_0_65.phy,G_l_1024_n_100_0_0_65.tre,321.609719
G_l_1024_n_100_0_0_69.phy,G_l_1024_n_100_0_0_69.tre,410.153104
G_l_1024_n_100_0_0_73.phy,G_l_1024_n_100_0_0_73.tre,353.646577
G_l_1024_n_100_0_0_77.phy,G_l_1024_n_100_0_0_77.tre,287.348332
G_l_1024_n_100_0_0_90.phy,G_l_1024_n_100_0_0_90.tre,257.467939
G_l_1024_n_100_0_0_91.phy,G_l_1024_n_100_0_0_91.tre,247.444214
G_l_1024_n_100_0_0_97.phy,G_l_1024_n_100_0_0_97.tre,267.689107
