G_l_256_n_20_0_0.02_21.phy,G_l_256_n_20_0_0.02_21.tre,53.632730
G_l_256_n_20_0_0.02_24.phy,G_l_256_n_20_0_0.02_24.tre,51.519376
G_l_256_n_20_0_0.02_25.phy,G_l_256_n_20_0_0.02_25.tre,57.252334
G_l_256_n_20_0_0.02_26.phy,G_l_256_n_20_0_0.02_26.tre,52.851031
G_l_256_n_20_0_0.02_44.phy,G_l_256_n_20_0_0.02_44.tre,54.404309
G_l_256_n_20_0_0.02_49.phy,G_l_256_n_20_0_0.02_49.tre,53.716599
G_l_256_n_20_0_0.02_58.phy,G_l_256_n_20_0_0.02_58.tre,55.971621
G_l_256_n_20_0_0.02_6.phy,G_l_256_n_20_0_0.02_6.tre,50.849754
G_l_256_n_20_0_0.02_65.phy,G_l_256_n_20_0_0.02_65.tre,53.244818
G_l_256_n_20_0_0.02_66.phy,G_l_256_n_20_0_0.02_66.tre,52.458319
G_l_256_n_20_0_0.02_67.phy,G_l_256_n_20_0_0.02_67.tre,53.119030
G_l_256_n_20_0_0.02_80.phy,G_l_256_n_20_0_0.02_80.tre,55.865069
G_l_256_n_20_0_0.02_84.phy,G_l_256_n_20_0_0.02_84.tre,53.572506
G_l_256_n_20_0_0.02_85.phy,G_l_256_n_20_0_0.02_85.tre,54.796167
G_l_256_n_20_0_0.02_91.phy,G_l_256_n_20_0_0.02_91.tre,53.647590
G_l_256_n_20_0_0.02_92.phy,G_l_256_n_20_0_0.02_92.tre,52.732514
G_l_256_n_20_0_0.02_95.phy,G_l_256_n_20_0_0.02_95.tre,53.023576
G_l_256_n_20_0_0.02_99.phy,G_l_256_n_20_0_0.02_99.tre,53.683467
G_l_256_n_20_0_0.03_100.phy,G_l_256_n_20_0_0.03_100.tre,55.620777
G_l_256_n_20_0_0.03_101.phy,G_l_256_n_20_0_0.03_101.tre,52.026188
G_l_256_n_20_0_0.03_11.phy,G_l_256_n_20_0_0.03_11.tre,51.761692
G_l_256_n_20_0_0.03_112.phy,G_l_256_n_20_0_0.03_112.tre,55.503074
G_l_256_n_20_0_0.03_113.phy,G_l_256_n_20_0_0.03_113.tre,52.329774
G_l_256_n_20_0_0.03_125.phy,G_l_256_n_20_0_0.03_125.tre,51.166096
G_l_256_n_20_0_0.03_127.phy,G_l_256_n_20_0_0.03_127.tre,52.877922
G_l_256_n_20_0_0.03_18.phy,G_l_256_n_20_0_0.03_18.tre,51.438854
G_l_256_n_20_0_0.03_30.phy,G_l_256_n_20_0_0.03_30.tre,54.374185
G_l_256_n_20_0_0.03_31.phy,G_l_256_n_20_0_0.03_31.tre,52.807180
G_l_256_n_20_0_0.03_32.phy,G_l_256_n_20_0_0.03_32.tre,53.385808
G_l_256_n_20_0_0.03_4.phy,G_l_256_n_20_0_0.03_4.tre,50.422424
G_l_256_n_20_0_0.03_40.phy,G_l_256_n_20_0_0.03_40.tre,56.403215
G_l_256_n_20_0_0.03_43.phy,G_l_256_n_20_0_0.03_43.tre,54.566996
G_l_256_n_20_0_0.03_59.phy,G_l_256_n_20_0_0.03_59.tre,56.638278
G_l_256_n_20_0_0.03_60.phy,G_l_256_n_20_0_0.03_60.tre,53.805449
G_l_256_n_20_0_0.03_61.phy,G_l_256_n_20_0_0.03_61.tre,54.102298
G_l_256_n_20_0_0.03_64.phy,G_l_256_n_20_0_0.03_64.tre,52.799994
G_l_256_n_20_0_0.03_71.phy,G_l_256_n_20_0_0.03_71.tre,57.552315
G_l_256_n_20_0_0.03_79.phy,G_l_256_n_20_0_0.03_79.tre,54.746200
G_l_256_n_20_0_0.03_88.phy,G_l_256_n_20_0_0.03_88.tre,55.514644
G_l_256_n_20_0_0.03_89.phy,G_l_256_n_20_0_0.03_89.tre,53.867997
G_l_256_n_20_0_0.03_98.phy,G_l_256_n_20_0_0.03_98.tre,56.079395
G_l_256_n_20_0_0.04_102.phy,G_l_256_n_20_0_0.04_102.tre,54.940997
G_l_256_n_20_0_0.04_106.phy,G_l_256_n_20_0_0.04_106.tre,53.048064
G_l_256_n_20_0_0.04_108.phy,G_l_256_n_20_0_0.04_108.tre,54.010060
G_l_256_n_20_0_0.04_121.phy,G_l_256_n_20_0_0.04_121.tre,58.073732
G_l_256_n_20_0_0.04_19.phy,G_l_256_n_20_0_0.04_19.tre,59.302428
G_l_256_n_20_0_0.04_22.phy,G_l_256_n_20_0_0.04_22.tre,58.765818
G_l_256_n_20_0_0.04_29.phy,G_l_256_n_20_0_0.04_29.tre,61.080335
G_l_256_n_20_0_0.04_3.phy,G_l_256_n_20_0_0.04_3.tre,60.581437
G_l_256_n_20_0_0.04_34.phy,G_l_256_n_20_0_0.04_34.tre,58.570016
G_l_256_n_20_0_0.04_36.phy,G_l_256_n_20_0_0.04_36.tre,61.432995
G_l_256_n_20_0_0.04_38.phy,G_l_256_n_20_0_0.04_38.tre,61.578703
G_l_256_n_20_0_0.04_41.phy,G_l_256_n_20_0_0.04_41.tre,56.798459
G_l_256_n_20_0_0.04_45.phy,G_l_256_n_20_0_0.04_45.tre,60.673969
G_l_256_n_20_0_0.04_46.phy,G_l_256_n_20_0_0.04_46.tre,65.272822
G_l_256_n_20_0_0.04_47.phy,G_l_256_n_20_0_0.04_47.tre,59.041162
G_l_256_n_20_0_0.04_48.phy,G_l_256_n_20_0_0.04_48.tre,60.884928
G_l_256_n_20_0_0.04_5.phy,G_l_256_n_20_0_0.04_5.tre,62.940202
G_l_256_n_20_0_0.04_51.phy,G_l_256_n_20_0_0.04_51.tre,60.326736
G_l_256_n_20_0_0.04_69.phy,G_l_256_n_20_0_0.04_69.tre,61.539289
G_l_256_n_20_0_0.04_70.phy,G_l_256_n_20_0_0.04_70.tre,63.930427
G_l_256_n_20_0_0.04_72.phy,G_l_256_n_20_0_0.04_72.tre,59.340151
G_l_256_n_20_0_0.04_75.phy,G_l_256_n_20_0_0.04_75.tre,59.805531
G_l_256_n_20_0_0.04_8.phy,G_l_256_n_20_0_0.04_8.tre,58.266468
G_l_256_n_20_0_0_0.phy,G_l_256_n_20_0_0_0.tre,58.575525
G_l_256_n_20_0_0_1.phy,G_l_256_n_20_0_0_1.tre,60.177374
G_l_256_n_20_0_0_105.phy,G_l_256_n_20_0_0_105.tre,59.133289
G_l_256_n_20_0_0_107.phy,G_l_256_n_20_0_0_107.tre,58.146661
G_l_256_n_20_0_0_114.phy,G_l_256_n_20_0_0_114.tre,57.242277
G_l_256_n_20_0_0_116.phy,G_l_256_n_20_0_0_116.tre,59.483701
G_l_256_n_20_0_0_119.phy,G_l_256_n_20_0_0_119.tre,56.250005
G_l_256_n_20_0_0_12.phy,G_l_256_n_20_0_0_12.tre,62.585651
G_l_256_n_20_0_0_122.phy,G_l_256_n_20_0_0_122.tre,57.979357
G_l_256_n_20_0_0_124.phy,G_l_256_n_20_0_0_124.tre,57.920292
G_l_256_n_20_0_0_126.phy,G_l_256_n_20_0_0_126.tre,58.926712
G_l_256_n_20_0_0_17.phy,G_l_256_n_20_0_0_17.tre,57.781074
G_l_256_n_20_0_0_27.phy,G_l_256_n_20_0_0_27.tre,58.527161
G_l_256_n_20_0_0_28.phy,G_l_256_n_20_0_0_28.tre,57.344723
G_l_256_n_20_0_0_33.phy,G_l_256_n_20_0_0_33.tre,58.291390
G_l_256_n_20_0_0_35.phy,G_l_256_n_20_0_0_35.tre,58.327499
G_l_256_n_20_0_0_39.phy,G_l_256_n_20_0_0_39.tre,58.526649
G_l_256_n_20_0_0_52.phy,G_l_256_n_20_0_0_52.tre,59.117740
G_l_256_n_20_0_0_53.phy,G_l_256_n_20_0_0_53.tre,61.491994
G_l_256_n_20_0_0_54.phy,G_l_256_n_20_0_0_54.tre,59.200351
G_l_256_n_20_0_0_56.phy,G_l_256_n_20_0_0_56.tre,59.703041
G_l_256_n_20_0_0_57.phy,G_l_256_n_20_0_0_57.tre,57.280881
G_l_256_n_20_0_0_76.phy,G_l_256_n_20_0_0_76.tre,57.268686
G_l_256_n_20_0_0_82.phy,G_l_256_n_20_0_0_82.tre,62.594162
G_l_256_n_20_0_0_86.phy,G_l_256_n_20_0_0_86.tre,55.966726
G_l_256_n_20_0_0_9.phy,G_l_256_n_20_0_0_9.tre,57.153498
G_l_256_n_20_0_0_94.phy,G_l_256_n_20_0_0_94.tre,59.331458
instance,tree_file,inference_time_seconds
G_l_512_n_20_0_0.01_102.phy,G_l_512_n_20_0_0.01_102.tre,57.122984
G_l_512_n_20_0_0.01_107.phy,G_l_512_n_20_0_0.01_107.tre,56.740910
G_l_512_n_20_0_0.01_109.phy,G_l_512_n_20_0_0.01_109.tre,56.896607
G_l_512_n_20_0_0.01_114.phy,G_l_512_n_20_0_0.01_114.tre,61.317775
G_l_512_n_20_0_0.01_119.phy,G_l_512_n_20_0_0.01_119.tre,65.068349
G_l_512_n_20_0_0.01_12.phy,G_l_512_n_20_0_0.01_12.tre,65.537169
G_l_512_n_20_0_0.01_121.phy,G_l_512_n_20_0_0.01_121.tre,66.220487
G_l_512_n_20_0_0.01_123.phy,G_l_512_n_20_0_0.01_123.tre,67.162062
G_l_512_n_20_0_0.01_124.phy,G_l_512_n_20_0_0.01_124.tre,59.646209
G_l_512_n_20_0_0.01_125.phy,G_l_512_n_20_0_0.01_125.tre,59.245557
G_l_512_n_20_0_0.01_19.phy,G_l_512_n_20_0_0.01_19.tre,62.236257
G_l_512_n_20_0_0.01_28.phy,G_l_512_n_20_0_0.01_28.tre,64.753561
G_l_512_n_20_0_0.01_29.phy,G_l_512_n_20_0_0.01_29.tre,64.799648
G_l_512_n_20_0_0.01_30.phy,G_l_512_n_20_0_0.01_30.tre,63.398002
G_l_512_n_20_0_0.01_32.phy,G_l_512_n_20_0_0.01_32.tre,62.090608
G_l_512_n_20_0_0.01_36.phy,G_l_512_n_20_0_0.01_36.tre,64.302491
G_l_512_n_20_0_0.01_38.phy,G_l_512_n_20_0_0.01_38.tre,63.017885
G_l_512_n_20_0_0.01_39.phy,G_l_512_n_20_0_0.01_39.tre,58.491295
G_l_512_n_20_0_0.01_40.phy,G_l_512_n_20_0_0.01_40.tre,66.473572
G_l_512_n_20_0_0.01_43.phy,G_l_512_n_20_0_0.01_43.tre,62.069140
G_l_512_n_20_0_0.01_5.phy,G_l_512_n_20_0_0.01_5.tre,57.092240
G_l_512_n_20_0_0.01_52.phy,G_l_512_n_20_0_0.01_52.tre,61.864110
G_l_512_n_20_0_0.01_58.phy,G_l_512_n_20_0_0.01_58.tre,62.459233
G_l_512_n_20_0_0.01_65.phy,G_l_512_n_20_0_0.01_65.tre,64.242277
G_l_512_n_20_0_0.01_68.phy,G_l_512_n_20_0_0.01_68.tre,62.014468
G_l_512_n_20_0_0.01_69.phy,G_l_512_n_20_0_0.01_69.tre,64.259303
G_l_512_n_20_0_0.01_7.phy,G_l_512_n_20_0_0.01_7.tre,59.989117
G_l_512_n_20_0_0.01_86.phy,G_l_512_n_20_0_0.01_86.tre,63.420101
G_l_512_n_20_0_0.01_87.phy,G_l_512_n_20_0_0.01_87.tre,64.053683
G_l_512_n_20_0_0.01_92.phy,G_l_512_n_20_0_0.01_92.tre,66.997815
G_l_512_n_20_0_0.01_93.phy,G_l_512_n_20_0_0.01_93.tre,64.924968
G_l_512_n_20_0_0.02_1.phy,G_l_512_n_20_0_0.02_1.tre,61.177507
G_l_512_n_20_0_0.02_110.phy,G_l_512_n_20_0_0.02_110.tre,74.183984
G_l_512_n_20_0_0.02_112.phy,G_l_512_n_20_0_0.02_112.tre,68.646271
G_l_512_n_20_0_0.02_13.phy,G_l_512_n_20_0_0.02_13.tre,65.324670
G_l_512_n_20_0_0.02_15.phy,G_l_512_n_20_0_0.02_15.tre,71.831060
G_l_512_n_20_0_0.02_2.phy,G_l_512_n_20_0_0.02_2.tre,73.305790
G_l_512_n_20_0_0.02_20.phy,G_l_512_n_20_0_0.02_20.tre,65.482687
G_l_512_n_20_0_0.02_22.phy,G_l_512_n_20_0_0.02_22.tre,64.416879
G_l_512_n_20_0_0.02_25.phy,G_l_512_n_20_0_0.02_25.tre,63.804536
G_l_512_n_20_0_0.02_31.phy,G_l_512_n_20_0_0.02_31.tre,57.660634
G_l_512_n_20_0_0.02_46.phy,G_l_512_n_20_0_0.02_46.tre,62.791098
G_l_512_n_20_0_0.02_48.phy,G_l_512_n_20_0_0.02_48.tre,63.273083
G_l_512_n_20_0_0.02_50.phy,G_l_512_n_20_0_0.02_50.tre,61.901557
G_l_512_n_20_0_0.02_59.phy,G_l_512_n_20_0_0.02_59.tre,61.684688
G_l_512_n_20_0_0.02_6.phy,G_l_512_n_20_0_0.02_6.tre,63.137884
G_l_512_n_20_0_0.02_66.phy,G_l_512_n_20_0_0.02_66.tre,61.525653
G_l_512_n_20_0_0.02_70.phy,G_l_512_n_20_0_0.02_70.tre,67.002256
G_l_512_n_20_0_0.02_74.phy,G_l_512_n_20_0_0.02_74.tre,63.331124
G_l_512_n_20_0_0.02_77.phy,G_l_512_n_20_0_0.02_77.tre,64.542453
G_l_512_n_20_0_0.02_79.phy,G_l_512_n_20_0_0.02_79.tre,68.297950
G_l_512_n_20_0_0.02_8.phy,G_l_512_n_20_0_0.02_8.tre,66.499541
G_l_512_n_20_0_0.02_80.phy,G_l_512_n_20_0_0.02_80.tre,65.665407
G_l_512_n_20_0_0.02_82.phy,G_l_512_n_20_0_0.02_82.tre,63.509236
G_l_512_n_20_0_0.02_94.phy,G_l_512_n_20_0_0.02_94.tre,56.772622
G_l_512_n_20_0_0.02_95.phy,G_l_512_n_20_0_0.02_95.tre,59.751191
G_l_512_n_20_0_0.02_99.phy,G_l_512_n_20_0_0.02_99.tre,62.729876
G_l_512_n_20_0_0.03_0.phy,G_l_512_n_20_0_0.03_0.tre,61.915095
G_l_512_n_20_0_0.03_106.phy,G_l_512_n_20_0_0.03_106.tre,55.962466
G_l_512_n_20_0_0.03_116.phy,G_l_512_n_20_0_0.03_116.tre,56.430290
G_l_512_n_20_0_0.03_117.phy,G_l_512_n_20_0_0.03_117.tre,62.463324
G_l_512_n_20_0_0.03_118.phy,G_l_512_n_20_0_0.03_118.tre,58.653578
G_l_512_n_20_0_0.03_21.phy,G_l_512_n_20_0_0.03_21.tre,60.565888
G_l_512_n_20_0_0.03_33.phy,G_l_512_n_20_0_0.03_33.tre,64.284896
G_l_512_n_20_0_0.03_34.phy,G_l_512_n_20_0_0.03_34.tre,58.634676
G_l_512_n_20_0_0.03_42.phy,G_l_512_n_20_0_0.03_42.tre,62.288029
G_l_512_n_20_0_0.03_53.phy,G_l_512_n_20_0_0.03_53.tre,60.404817
G_l_512_n_20_0_0.03_56.phy,G_l_512_n_20_0_0.03_56.tre,61.726202
G_l_512_n_20_0_0.03_63.phy,G_l_512_n_20_0_0.03_63.tre,66.053099
G_l_512_n_20_0_0.03_72.phy,G_l_512_n_20_0_0.03_72.tre,65.670459
G_l_512_n_20_0_0.03_73.phy,G_l_512_n_20_0_0.03_73.tre,63.827430
G_l_512_n_20_0_0.03_75.phy,G_l_512_n_20_0_0.03_75.tre,62.515505
G_l_512_n_20_0_0.03_81.phy,G_l_512_n_20_0_0.03_81.tre,61.916272
G_l_512_n_20_0_0.03_83.phy,G_l_512_n_20_0_0.03_83.tre,56.740448
G_l_512_n_20_0_0.03_90.phy,G_l_512_n_20_0_0.03_90.tre,60.038053
G_l_512_n_20_0_0.03_97.phy,G_l_512_n_20_0_0.03_97.tre,58.455161
G_l_512_n_20_0_0.04_10.phy,G_l_512_n_20_0_0.04_10.tre,63.837653
G_l_512_n_20_0_0.04_100.phy,G_l_512_n_20_0_0.04_100.tre,65.277049
G_l_512_n_20_0_0.04_101.phy,G_l_512_n_20_0_0.04_101.tre,62.518332
G_l_512_n_20_0_0.04_103.phy,G_l_512_n_20_0_0.04_103.tre,61.976720
G_l_512_n_20_0_0.04_108.phy,G_l_512_n_20_0_0.04_108.tre,63.115488
G_l_512_n_20_0_0.04_11.phy,G_l_512_n_20_0_0.04_11.tre,63.558320
G_l_512_n_20_0_0.04_113.phy,G_l_512_n_20_0_0.04_113.tre,65.002745
G_l_512_n_20_0_0.04_122.phy,G_l_512_n_20_0_0.04_122.tre,60.791186
G_l_512_n_20_0_0.04_126.phy,G_l_512_n_20_0_0.04_126.tre,62.471925
G_l_512_n_20_0_0.04_127.phy,G_l_512_n_20_0_0.04_127.tre,60.313821
G_l_512_n_20_0_0.04_16.phy,G_l_512_n_20_0_0.04_16.tre,62.238973
G_l_512_n_20_0_0.04_17.phy,G_l_512_n_20_0_0.04_17.tre,60.324144
G_l_512_n_20_0_0.04_18.phy,G_l_512_n_20_0_0.04_18.tre,61.672837
G_l_512_n_20_0_0.04_23.phy,G_l_512_n_20_0_0.04_23.tre,66.169490
G_l_512_n_20_0_0.04_24.phy,G_l_512_n_20_0_0.04_24.tre,68.135919
G_l_512_n_20_0_0.04_26.phy,G_l_512_n_20_0_0.04_26.tre,61.275333
G_l_512_n_20_0_0.04_3.phy,G_l_512_n_20_0_0.04_3.tre,57.440289
G_l_512_n_20_0_0.04_41.phy,G_l_512_n_20_0_0.04_41.tre,61.080060
G_l_512_n_20_0_0.04_44.phy,G_l_512_n_20_0_0.04_44.tre,61.605978
G_l_512_n_20_0_0.04_49.phy,G_l_512_n_20_0_0.04_49.tre,57.210438
G_l_512_n_20_0_0.04_55.phy,G_l_512_n_20_0_0.04_55.tre,53.973307
G_l_512_n_20_0_0.04_57.phy,G_l_512_n_20_0_0.04_57.tre,55.071805
G_l_512_n_20_0_0.04_60.phy,G_l_512_n_20_0_0.04_60.tre,53.638648
G_l_512_n_20_0_0.04_61.phy,G_l_512_n_20_0_0.04_61.tre,62.640080
G_l_512_n_20_0_0.04_62.phy,G_l_512_n_20_0_0.04_62.tre,53.464782
G_l_512_n_20_0_0.04_67.phy,G_l_512_n_20_0_0.04_67.tre,56.179652
G_l_512_n_20_0_0.04_71.phy,G_l_512_n_20_0_0.04_71.tre,60.132960
G_l_512_n_20_0_0.04_88.phy,G_l_512_n_20_0_0.04_88.tre,54.358500
G_l_512_n_20_0_0_104.phy,G_l_512_n_20_0_0_104.tre,55.940989
G_l_512_n_20_0_0_105.phy,G_l_512_n_20_0_0_105.tre,59.429915
G_l_512_n_20_0_0_111.phy,G_l_512_n_20_0_0_111.tre,53.419867
G_l_512_n_20_0_0_115.phy,G_l_512_n_20_0_0_115.tre,58.039824
G_l_512_n_20_0_0_120.phy,G_l_512_n_20_0_0_120.tre,55.516476
G_l_512_n_20_0_0_14.phy,G_l_512_n_20_0_0_14.tre,66.981395
G_l_512_n_20_0_0_27.phy,G_l_512_n_20_0_0_27.tre,62.939019
G_l_512_n_20_0_0_35.phy,G_l_512_n_20_0_0_35.tre,61.168769
G_l_512_n_20_0_0_37.phy,G_l_512_n_20_0_0_37.tre,60.090378
G_l_512_n_20_0_0_4.phy,G_l_512_n_20_0_0_4.tre,60.014640
G_l_512_n_20_0_0_45.phy,G_l_512_n_20_0_0_45.tre,68.628735
G_l_512_n_20_0_0_47.phy,G_l_512_n_20_0_0_47.tre,64.462848
G_l_512_n_20_0_0_51.phy,G_l_512_n_20_0_0_51.tre,63.465376
G_l_512_n_20_0_0_54.phy,G_l_512_n_20_0_0_54.tre,66.692652
G_l_512_n_20_0_0_64.phy,G_l_512_n_20_0_0_64.tre,68.679458
G_l_512_n_20_0_0_76.phy,G_l_512_n_20_0_0_76.tre,67.002894
G_l_512_n_20_0_0_78.phy,G_l_512_n_20_0_0_78.tre,69.975359
G_l_512_n_20_0_0_84.phy,G_l_512_n_20_0_0_84.tre,63.953979
G_l_512_n_20_0_0_85.phy,G_l_512_n_20_0_0_85.tre,66.001290
G_l_512_n_20_0_0_89.phy,G_l_512_n_20_0_0_89.tre,61.375769
G_l_512_n_20_0_0_9.phy,G_l_512_n_20_0_0_9.tre,63.132920
G_l_512_n_20_0_0_91.phy,G_l_512_n_20_0_0_91.tre,64.026419
G_l_512_n_20_0_0_96.phy,G_l_512_n_20_0_0_96.tre,64.668581
G_l_512_n_20_0_0_98.phy,G_l_512_n_20_0_0_98.tre,61.898985
instance,tree_file,inference_time_seconds
G_l_1024_n_20_0_0.01_101.phy,G_l_1024_n_20_0_0.01_101.tre,66.115140
G_l_1024_n_20_0_0.01_104.phy,G_l_1024_n_20_0_0.01_104.tre,72.377486
G_l_1024_n_20_0_0.01_107.phy,G_l_1024_n_20_0_0.01_107.tre,74.766490
G_l_1024_n_20_0_0.01_108.phy,G_l_1024_n_20_0_0.01_108.tre,72.773466
G_l_1024_n_20_0_0.01_110.phy,G_l_1024_n_20_0_0.01_110.tre,72.619757
G_l_1024_n_20_0_0.01_115.phy,G_l_1024_n_20_0_0.01_115.tre,71.319348
G_l_1024_n_20_0_0.01_120.phy,G_l_1024_n_20_0_0.01_120.tre,78.330465
G_l_1024_n_20_0_0.01_13.phy,G_l_1024_n_20_0_0.01_13.tre,67.281008
G_l_1024_n_20_0_0.01_14.phy,G_l_1024_n_20_0_0.01_14.tre,69.849407
G_l_1024_n_20_0_0.01_21.phy,G_l_1024_n_20_0_0.01_21.tre,77.251495
G_l_1024_n_20_0_0.01_23.phy,G_l_1024_n_20_0_0.01_23.tre,69.155841
G_l_1024_n_20_0_0.01_26.phy,G_l_1024_n_20_0_0.01_26.tre,67.972539
G_l_1024_n_20_0_0.01_29.phy,G_l_1024_n_20_0_0.01_29.tre,63.517293
G_l_1024_n_20_0_0.01_44.phy,G_l_1024_n_20_0_0.01_44.tre,65.162287
G_l_1024_n_20_0_0.01_45.phy,G_l_1024_n_20_0_0.01_45.tre,61.325680
G_l_1024_n_20_0_0.01_58.phy,G_l_1024_n_20_0_0.01_58.tre,67.726121
G_l_1024_n_20_0_0.01_61.phy,G_l_1024_n_20_0_0.01_61.tre,69.202882
G_l_1024_n_20_0_0.01_64.phy,G_l_1024_n_20_0_0.01_64.tre,62.684417
G_l_1024_n_20_0_0.01_7.phy,G_l_1024_n_20_0_0.01_7.tre,71.272055
G_l_1024_n_20_0_0.01_71.phy,G_l_1024_n_20_0_0.01_71.tre,82.717000
G_l_1024_n_20_0_0.01_78.phy,G_l_1024_n_20_0_0.01_78.tre,75.478544
G_l_1024_n_20_0_0.01_80.phy,G_l_1024_n_20_0_0.01_80.tre,66.690911
G_l_1024_n_20_0_0.01_89.phy,G_l_1024_n_20_0_0.01_89.tre,63.906435
G_l_1024_n_20_0_0.02_10.phy,G_l_1024_n_20_0_0.02_10.tre,71.529315
G_l_1024_n_20_0_0.02_100.phy,G_l_1024_n_20_0_0.02_100.tre,75.795247
G_l_1024_n_20_0_0.02_103.phy,G_l_1024_n_20_0_0.02_103.tre,76.478558
G_l_1024_n_20_0_0.02_109.phy,G_l_1024_n_20_0_0.02_109.tre,64.281291
G_l_1024_n_20_0_0.02_11.phy,G_l_1024_n_20_0_0.02_11.tre,73.355167
G_l_1024_n_20_0_0.02_117.phy,G_l_1024_n_20_0_0.02_117.tre,69.063807
G_l_1024_n_20_0_0.02_123.phy,G_l_1024_n_20_0_0.02_123.tre,70.800165
G_l_1024_n_20_0_0.02_127.phy,G_l_1024_n_20_0_0.02_127.tre,73.785272
G_l_1024_n_20_0_0.02_17.phy,G_l_1024_n_20_0_0.02_17.tre,70.340244
G_l_1024_n_20_0_0.02_32.phy,G_l_1024_n_20_0_0.02_32.tre,71.895493
G_l_1024_n_20_0_0.02_35.phy,G_l_1024_n_20_0_0.02_35.tre,65.574306
G_l_1024_n_20_0_0.02_39.phy,G_l_1024_n_20_0_0.02_39.tre,70.771694
G_l_1024_n_20_0_0.02_40.phy,G_l_1024_n_20_0_0.02_40.tre,68.022230
G_l_1024_n_20_0_0.02_46.phy,G_l_1024_n_20_0_0.02_46.tre,71.874159
G_l_1024_n_20_0_0.02_48.phy,G_l_1024_n_20_0_0.02_48.tre,67.534441
G_l_1024_n_20_0_0.02_50.phy,G_l_1024_n_20_0_0.02_50.tre,70.272103
G_l_1024_n_20_0_0.02_54.phy,G_l_1024_n_20_0_0.02_54.tre,73.383385
G_l_1024_n_20_0_0.02_56.phy,G_l_1024_n_20_0_0.02_56.tre,67.125541
G_l_1024_n_20_0_0.02_57.phy,G_l_1024_n_20_0_0.02_57.tre,77.516639
G_l_1024_n_20_0_0.02_62.phy,G_l_1024_n_20_0_0.02_62.tre,73.246784
