dataset	gene	tree_file	rf	nrf
SongD1	gene260	RAxML_bestTree.gene260	12.0	0.17647058823529413
SongD1	gene261	RAxML_bestTree.gene261	16.0	0.23529411764705882
SongD1	gene262	RAxML_bestTree.gene262	10.0	0.14705882352941177
SongD1	gene263	RAxML_bestTree.gene263	40.0	0.5882352941176471
SongD1	gene264	RAxML_bestTree.gene264	8.0	0.11764705882352941
SongD1	gene265	RAxML_bestTree.gene265	10.0	0.14705882352941177
SongD1	gene266	RAxML_bestTree.gene266	26.0	0.38235294117647056
SongD1	gene267	RAxML_bestTree.gene267	14.0	0.20588235294117646
SongD1	gene269	RAxML_bestTree.gene269	34.0	0.5
SongD1	gene27	RAxML_bestTree.gene27	20.0	0.29411764705882354
SongD1	gene270	RAxML_bestTree.gene270	14.0	0.20588235294117646
SongD1	gene271	RAxML_bestTree.gene271	10.0	0.14705882352941177
SongD1	gene272	RAxML_bestTree.gene272	26.0	0.38235294117647056
SongD1	gene273	RAxML_bestTree.gene273	16.0	0.23529411764705882
SongD1	gene274	RAxML_bestTree.gene274	16.0	0.23529411764705882
SongD1	gene275	RAxML_bestTree.gene275	26.0	0.38235294117647056
SongD1	gene276	RAxML_bestTree.gene276	24.0	0.35294117647058826
SongD1	gene277	RAxML_bestTree.gene277	32.0	0.47058823529411764
SongD1	gene278	RAxML_bestTree.gene278	14.0	0.20588235294117646
SongD1	gene279	RAxML_bestTree.gene279	12.0	0.17647058823529413
SongD1	gene28	RAxML_bestTree.gene28	12.0	0.17647058823529413
SongD1	gene280	RAxML_bestTree.gene280	24.0	0.35294117647058826
SongD1	gene281	RAxML_bestTree.gene281	32.0	0.47058823529411764
SongD1	gene282	RAxML_bestTree.gene282	24.0	0.35294117647058826
SongD1	gene283	RAxML_bestTree.gene283	8.0	0.11764705882352941
SongD1	gene284	RAxML_bestTree.gene284	14.0	0.20588235294117646
SongD1	gene285	RAxML_bestTree.gene285	20.0	0.29411764705882354
SongD1	gene286	RAxML_bestTree.gene286	14.0	0.20588235294117646
SongD1	gene287	RAxML_bestTree.gene287	26.0	0.38235294117647056
SongD1	gene288	RAxML_bestTree.gene288	6.0	0.08823529411764706
SongD1	gene289	RAxML_bestTree.gene289	22.0	0.3235294117647059
SongD1	gene29	RAxML_bestTree.gene29	12.0	0.17647058823529413
SongD1	gene290	RAxML_bestTree.gene290	8.0	0.11764705882352941
SongD1	gene291	RAxML_bestTree.gene291	12.0	0.17647058823529413
SongD1	gene292	RAxML_bestTree.gene292	28.0	0.4117647058823529
SongD1	gene293	RAxML_bestTree.gene293	12.0	0.17647058823529413
SongD1	gene294	RAxML_bestTree.gene294	10.0	0.14705882352941177
SongD1	gene295	RAxML_bestTree.gene295	16.0	0.23529411764705882
SongD1	gene296	RAxML_bestTree.gene296	18.0	0.2647058823529412
SongD1	gene297	RAxML_bestTree.gene297	12.0	0.17647058823529413
SongD1	gene298	RAxML_bestTree.gene298	22.0	0.3235294117647059
SongD1	gene299	RAxML_bestTree.gene299	14.0	0.20588235294117646
SongD1	gene3	RAxML_bestTree.gene3	12.0	0.17647058823529413
SongD1	gene30	RAxML_bestTree.gene30	12.0	0.17647058823529413
SongD1	gene300	RAxML_bestTree.gene300	40.0	0.5882352941176471
SongD1	gene301	RAxML_bestTree.gene301	28.0	0.4117647058823529
SongD1	gene302	RAxML_bestTree.gene302	16.0	0.23529411764705882
SongD1	gene303	RAxML_bestTree.gene303	18.0	0.2647058823529412
SongD1	gene304	RAxML_bestTree.gene304	16.0	0.23529411764705882
SongD1	gene305	RAxML_bestTree.gene305	38.0	0.5588235294117647
SongD1	gene306	RAxML_bestTree.gene306	12.0	0.17647058823529413
SongD1	gene307	RAxML_bestTree.gene307	22.0	0.3235294117647059
SongD1	gene308	RAxML_bestTree.gene308	8.0	0.11764705882352941
SongD1	gene309	RAxML_bestTree.gene309	16.0	0.23529411764705882
SongD1	gene31	RAxML_bestTree.gene31	12.0	0.17647058823529413
SongD1	gene310	RAxML_bestTree.gene310	14.0	0.20588235294117646
SongD1	gene311	RAxML_bestTree.gene311	28.0	0.4117647058823529
SongD1	gene312	RAxML_bestTree.gene312	18.0	0.2647058823529412
SongD1	gene313	RAxML_bestTree.gene313	14.0	0.20588235294117646
SongD1	gene314	RAxML_bestTree.gene314	24.0	0.35294117647058826
SongD1	gene315	RAxML_bestTree.gene315	28.0	0.4117647058823529
SongD1	gene316	RAxML_bestTree.gene316	12.0	0.17647058823529413
