G_l_256_n_50_0_0.02_77.phy,G_l_256_n_50_0_0.02_77.tre,83.102194
G_l_256_n_50_0_0.02_81.phy,G_l_256_n_50_0_0.02_81.tre,93.064657
G_l_256_n_50_0_0.02_84.phy,G_l_256_n_50_0_0.02_84.tre,86.365690
G_l_256_n_50_0_0.02_85.phy,G_l_256_n_50_0_0.02_85.tre,83.779194
G_l_256_n_50_0_0.02_90.phy,G_l_256_n_50_0_0.02_90.tre,85.098161
G_l_256_n_50_0_0.02_95.phy,G_l_256_n_50_0_0.02_95.tre,85.867042
G_l_256_n_50_0_0.03_100.phy,G_l_256_n_50_0_0.03_100.tre,92.381258
G_l_256_n_50_0_0.03_102.phy,G_l_256_n_50_0_0.03_102.tre,96.267786
G_l_256_n_50_0_0.03_109.phy,G_l_256_n_50_0_0.03_109.tre,93.547824
G_l_256_n_50_0_0.03_114.phy,G_l_256_n_50_0_0.03_114.tre,92.369956
G_l_256_n_50_0_0.03_120.phy,G_l_256_n_50_0_0.03_120.tre,105.682541
G_l_256_n_50_0_0.03_122.phy,G_l_256_n_50_0_0.03_122.tre,93.445655
G_l_256_n_50_0_0.03_123.phy,G_l_256_n_50_0_0.03_123.tre,86.065207
G_l_256_n_50_0_0.03_127.phy,G_l_256_n_50_0_0.03_127.tre,86.081805
G_l_256_n_50_0_0.03_13.phy,G_l_256_n_50_0_0.03_13.tre,85.240936
G_l_256_n_50_0_0.03_20.phy,G_l_256_n_50_0_0.03_20.tre,86.232228
G_l_256_n_50_0_0.03_24.phy,G_l_256_n_50_0_0.03_24.tre,85.294271
G_l_256_n_50_0_0.03_3.phy,G_l_256_n_50_0_0.03_3.tre,84.298532
G_l_256_n_50_0_0.03_45.phy,G_l_256_n_50_0_0.03_45.tre,83.974044
G_l_256_n_50_0_0.03_47.phy,G_l_256_n_50_0_0.03_47.tre,87.381477
G_l_256_n_50_0_0.03_5.phy,G_l_256_n_50_0_0.03_5.tre,83.722315
G_l_256_n_50_0_0.03_51.phy,G_l_256_n_50_0_0.03_51.tre,93.850480
G_l_256_n_50_0_0.03_54.phy,G_l_256_n_50_0_0.03_54.tre,93.197780
G_l_256_n_50_0_0.03_61.phy,G_l_256_n_50_0_0.03_61.tre,83.402088
G_l_256_n_50_0_0.03_68.phy,G_l_256_n_50_0_0.03_68.tre,88.612973
G_l_256_n_50_0_0.03_7.phy,G_l_256_n_50_0_0.03_7.tre,82.170213
G_l_256_n_50_0_0.03_71.phy,G_l_256_n_50_0_0.03_71.tre,90.111380
G_l_256_n_50_0_0.03_73.phy,G_l_256_n_50_0_0.03_73.tre,91.607812
G_l_256_n_50_0_0.03_75.phy,G_l_256_n_50_0_0.03_75.tre,87.183270
G_l_256_n_50_0_0.03_82.phy,G_l_256_n_50_0_0.03_82.tre,92.495873
G_l_256_n_50_0_0.03_89.phy,G_l_256_n_50_0_0.03_89.tre,88.935570
G_l_256_n_50_0_0.03_96.phy,G_l_256_n_50_0_0.03_96.tre,88.782667
G_l_256_n_50_0_0.04_1.phy,G_l_256_n_50_0_0.04_1.tre,88.024155
G_l_256_n_50_0_0.04_105.phy,G_l_256_n_50_0_0.04_105.tre,88.273077
G_l_256_n_50_0_0.04_107.phy,G_l_256_n_50_0_0.04_107.tre,82.277846
G_l_256_n_50_0_0.04_108.phy,G_l_256_n_50_0_0.04_108.tre,88.637469
G_l_256_n_50_0_0.04_115.phy,G_l_256_n_50_0_0.04_115.tre,82.743567
G_l_256_n_50_0_0.04_116.phy,G_l_256_n_50_0_0.04_116.tre,88.142294
G_l_256_n_50_0_0.04_118.phy,G_l_256_n_50_0_0.04_118.tre,92.936725
G_l_256_n_50_0_0.04_124.phy,G_l_256_n_50_0_0.04_124.tre,84.065748
G_l_256_n_50_0_0.04_126.phy,G_l_256_n_50_0_0.04_126.tre,85.035278
G_l_256_n_50_0_0.04_15.phy,G_l_256_n_50_0_0.04_15.tre,84.557597
G_l_256_n_50_0_0.04_34.phy,G_l_256_n_50_0_0.04_34.tre,85.619853
G_l_256_n_50_0_0.04_37.phy,G_l_256_n_50_0_0.04_37.tre,83.281670
G_l_256_n_50_0_0.04_39.phy,G_l_256_n_50_0_0.04_39.tre,90.556255
G_l_256_n_50_0_0.04_4.phy,G_l_256_n_50_0_0.04_4.tre,92.342228
G_l_256_n_50_0_0.04_41.phy,G_l_256_n_50_0_0.04_41.tre,86.469001
G_l_256_n_50_0_0.04_43.phy,G_l_256_n_50_0_0.04_43.tre,86.975945
G_l_256_n_50_0_0.04_49.phy,G_l_256_n_50_0_0.04_49.tre,83.119336
G_l_256_n_50_0_0.04_53.phy,G_l_256_n_50_0_0.04_53.tre,84.649934
G_l_256_n_50_0_0.04_55.phy,G_l_256_n_50_0_0.04_55.tre,82.001837
G_l_256_n_50_0_0.04_6.phy,G_l_256_n_50_0_0.04_6.tre,86.728854
G_l_256_n_50_0_0.04_64.phy,G_l_256_n_50_0_0.04_64.tre,84.463332
G_l_256_n_50_0_0.04_65.phy,G_l_256_n_50_0_0.04_65.tre,82.823040
G_l_256_n_50_0_0.04_67.phy,G_l_256_n_50_0_0.04_67.tre,85.438936
G_l_256_n_50_0_0.04_70.phy,G_l_256_n_50_0_0.04_70.tre,91.364078
G_l_256_n_50_0_0.04_72.phy,G_l_256_n_50_0_0.04_72.tre,86.882974
G_l_256_n_50_0_0.04_74.phy,G_l_256_n_50_0_0.04_74.tre,83.826490
G_l_256_n_50_0_0.04_8.phy,G_l_256_n_50_0_0.04_8.tre,85.446724
G_l_256_n_50_0_0.04_80.phy,G_l_256_n_50_0_0.04_80.tre,90.943059
G_l_256_n_50_0_0.04_86.phy,G_l_256_n_50_0_0.04_86.tre,85.516252
G_l_256_n_50_0_0.04_99.phy,G_l_256_n_50_0_0.04_99.tre,83.445480
G_l_256_n_50_0_0_10.phy,G_l_256_n_50_0_0_10.tre,91.081976
G_l_256_n_50_0_0_119.phy,G_l_256_n_50_0_0_119.tre,79.755309
G_l_256_n_50_0_0_18.phy,G_l_256_n_50_0_0_18.tre,83.290012
G_l_256_n_50_0_0_19.phy,G_l_256_n_50_0_0_19.tre,91.792411
G_l_256_n_50_0_0_28.phy,G_l_256_n_50_0_0_28.tre,82.103740
G_l_256_n_50_0_0_29.phy,G_l_256_n_50_0_0_29.tre,85.364108
G_l_256_n_50_0_0_30.phy,G_l_256_n_50_0_0_30.tre,85.451208
G_l_256_n_50_0_0_33.phy,G_l_256_n_50_0_0_33.tre,96.605433
G_l_256_n_50_0_0_46.phy,G_l_256_n_50_0_0_46.tre,82.831930
G_l_256_n_50_0_0_48.phy,G_l_256_n_50_0_0_48.tre,85.217824
G_l_256_n_50_0_0_56.phy,G_l_256_n_50_0_0_56.tre,86.516060
G_l_256_n_50_0_0_58.phy,G_l_256_n_50_0_0_58.tre,83.087410
G_l_256_n_50_0_0_59.phy,G_l_256_n_50_0_0_59.tre,82.620471
G_l_256_n_50_0_0_79.phy,G_l_256_n_50_0_0_79.tre,86.462971
G_l_256_n_50_0_0_87.phy,G_l_256_n_50_0_0_87.tre,99.669884
G_l_256_n_50_0_0_88.phy,G_l_256_n_50_0_0_88.tre,87.379676
G_l_256_n_50_0_0_92.phy,G_l_256_n_50_0_0_92.tre,81.573637
G_l_256_n_50_0_0_98.phy,G_l_256_n_50_0_0_98.tre,90.789755
instance,tree_file,inference_time_seconds
G_l_512_n_50_0_0.01_10.phy,G_l_512_n_50_0_0.01_10.tre,110.826632
G_l_512_n_50_0_0.01_102.phy,G_l_512_n_50_0_0.01_102.tre,98.409788
G_l_512_n_50_0_0.01_103.phy,G_l_512_n_50_0_0.01_103.tre,90.625358
G_l_512_n_50_0_0.01_105.phy,G_l_512_n_50_0_0.01_105.tre,99.139574
G_l_512_n_50_0_0.01_109.phy,G_l_512_n_50_0_0.01_109.tre,110.886178
G_l_512_n_50_0_0.01_110.phy,G_l_512_n_50_0_0.01_110.tre,96.405682
G_l_512_n_50_0_0.01_112.phy,G_l_512_n_50_0_0.01_112.tre,104.104955
G_l_512_n_50_0_0.01_113.phy,G_l_512_n_50_0_0.01_113.tre,97.490077
G_l_512_n_50_0_0.01_120.phy,G_l_512_n_50_0_0.01_120.tre,112.241738
G_l_512_n_50_0_0.01_19.phy,G_l_512_n_50_0_0.01_19.tre,124.347229
G_l_512_n_50_0_0.01_24.phy,G_l_512_n_50_0_0.01_24.tre,116.123231
G_l_512_n_50_0_0.01_27.phy,G_l_512_n_50_0_0.01_27.tre,117.469461
G_l_512_n_50_0_0.01_29.phy,G_l_512_n_50_0_0.01_29.tre,117.099967
G_l_512_n_50_0_0.01_38.phy,G_l_512_n_50_0_0.01_38.tre,115.558807
G_l_512_n_50_0_0.01_42.phy,G_l_512_n_50_0_0.01_42.tre,107.330460
G_l_512_n_50_0_0.01_48.phy,G_l_512_n_50_0_0.01_48.tre,104.312613
G_l_512_n_50_0_0.01_50.phy,G_l_512_n_50_0_0.01_50.tre,106.208219
G_l_512_n_50_0_0.01_60.phy,G_l_512_n_50_0_0.01_60.tre,125.484078
G_l_512_n_50_0_0.01_63.phy,G_l_512_n_50_0_0.01_63.tre,123.781296
G_l_512_n_50_0_0.01_66.phy,G_l_512_n_50_0_0.01_66.tre,116.449971
G_l_512_n_50_0_0.01_74.phy,G_l_512_n_50_0_0.01_74.tre,99.223854
G_l_512_n_50_0_0.01_76.phy,G_l_512_n_50_0_0.01_76.tre,114.535278
G_l_512_n_50_0_0.01_78.phy,G_l_512_n_50_0_0.01_78.tre,108.141243
G_l_512_n_50_0_0.01_82.phy,G_l_512_n_50_0_0.01_82.tre,107.356437
G_l_512_n_50_0_0.01_84.phy,G_l_512_n_50_0_0.01_84.tre,107.488050
G_l_512_n_50_0_0.01_86.phy,G_l_512_n_50_0_0.01_86.tre,112.991811
G_l_512_n_50_0_0.01_90.phy,G_l_512_n_50_0_0.01_90.tre,120.861819
G_l_512_n_50_0_0.01_92.phy,G_l_512_n_50_0_0.01_92.tre,107.077003
G_l_512_n_50_0_0.01_94.phy,G_l_512_n_50_0_0.01_94.tre,110.624186
G_l_512_n_50_0_0.01_96.phy,G_l_512_n_50_0_0.01_96.tre,114.149699
G_l_512_n_50_0_0.02_114.phy,G_l_512_n_50_0_0.02_114.tre,113.077516
G_l_512_n_50_0_0.02_116.phy,G_l_512_n_50_0_0.02_116.tre,100.278018
G_l_512_n_50_0_0.02_118.phy,G_l_512_n_50_0_0.02_118.tre,103.547294
G_l_512_n_50_0_0.02_123.phy,G_l_512_n_50_0_0.02_123.tre,104.001320
G_l_512_n_50_0_0.02_124.phy,G_l_512_n_50_0_0.02_124.tre,108.962858
G_l_512_n_50_0_0.02_125.phy,G_l_512_n_50_0_0.02_125.tre,109.995950
G_l_512_n_50_0_0.02_18.phy,G_l_512_n_50_0_0.02_18.tre,100.881812
G_l_512_n_50_0_0.02_21.phy,G_l_512_n_50_0_0.02_21.tre,113.671024
G_l_512_n_50_0_0.02_25.phy,G_l_512_n_50_0_0.02_25.tre,103.691959
G_l_512_n_50_0_0.02_28.phy,G_l_512_n_50_0_0.02_28.tre,116.660407
G_l_512_n_50_0_0.02_32.phy,G_l_512_n_50_0_0.02_32.tre,112.640711
G_l_512_n_50_0_0.02_35.phy,G_l_512_n_50_0_0.02_35.tre,103.596725
G_l_512_n_50_0_0.02_36.phy,G_l_512_n_50_0_0.02_36.tre,107.200247
G_l_512_n_50_0_0.02_37.phy,G_l_512_n_50_0_0.02_37.tre,104.576289
G_l_512_n_50_0_0.02_46.phy,G_l_512_n_50_0_0.02_46.tre,108.372101
G_l_512_n_50_0_0.02_53.phy,G_l_512_n_50_0_0.02_53.tre,98.200687
G_l_512_n_50_0_0.02_57.phy,G_l_512_n_50_0_0.02_57.tre,112.415827
G_l_512_n_50_0_0.02_6.phy,G_l_512_n_50_0_0.02_6.tre,106.395096
G_l_512_n_50_0_0.02_65.phy,G_l_512_n_50_0_0.02_65.tre,111.415533
G_l_512_n_50_0_0.02_67.phy,G_l_512_n_50_0_0.02_67.tre,118.772866
G_l_512_n_50_0_0.02_7.phy,G_l_512_n_50_0_0.02_7.tre,100.617745
G_l_512_n_50_0_0.02_72.phy,G_l_512_n_50_0_0.02_72.tre,105.843317
G_l_512_n_50_0_0.02_73.phy,G_l_512_n_50_0_0.02_73.tre,101.782218
G_l_512_n_50_0_0.02_80.phy,G_l_512_n_50_0_0.02_80.tre,117.634338
G_l_512_n_50_0_0.02_85.phy,G_l_512_n_50_0_0.02_85.tre,110.984764
G_l_512_n_50_0_0.02_9.phy,G_l_512_n_50_0_0.02_9.tre,103.658403
G_l_512_n_50_0_0.02_95.phy,G_l_512_n_50_0_0.02_95.tre,102.679861
G_l_512_n_50_0_0.03_0.phy,G_l_512_n_50_0_0.03_0.tre,106.696588
G_l_512_n_50_0_0.03_107.phy,G_l_512_n_50_0_0.03_107.tre,102.712171
G_l_512_n_50_0_0.03_12.phy,G_l_512_n_50_0_0.03_12.tre,110.858985
G_l_512_n_50_0_0.03_122.phy,G_l_512_n_50_0_0.03_122.tre,116.806703
G_l_512_n_50_0_0.03_127.phy,G_l_512_n_50_0_0.03_127.tre,106.417069
G_l_512_n_50_0_0.03_14.phy,G_l_512_n_50_0_0.03_14.tre,116.725856
G_l_512_n_50_0_0.03_20.phy,G_l_512_n_50_0_0.03_20.tre,110.684031
G_l_512_n_50_0_0.03_22.phy,G_l_512_n_50_0_0.03_22.tre,102.499226
G_l_512_n_50_0_0.03_3.phy,G_l_512_n_50_0_0.03_3.tre,106.258233
G_l_512_n_50_0_0.03_31.phy,G_l_512_n_50_0_0.03_31.tre,105.393577
G_l_512_n_50_0_0.03_39.phy,G_l_512_n_50_0_0.03_39.tre,107.832016
G_l_512_n_50_0_0.03_4.phy,G_l_512_n_50_0_0.03_4.tre,122.180222
G_l_512_n_50_0_0.03_43.phy,G_l_512_n_50_0_0.03_43.tre,117.138287
G_l_512_n_50_0_0.03_47.phy,G_l_512_n_50_0_0.03_47.tre,113.887518
G_l_512_n_50_0_0.03_5.phy,G_l_512_n_50_0_0.03_5.tre,100.284390
G_l_512_n_50_0_0.03_52.phy,G_l_512_n_50_0_0.03_52.tre,105.019454
G_l_512_n_50_0_0.03_55.phy,G_l_512_n_50_0_0.03_55.tre,107.591368
G_l_512_n_50_0_0.03_69.phy,G_l_512_n_50_0_0.03_69.tre,109.153132
G_l_512_n_50_0_0.03_77.phy,G_l_512_n_50_0_0.03_77.tre,105.078343
G_l_512_n_50_0_0.03_81.phy,G_l_512_n_50_0_0.03_81.tre,109.341048
G_l_512_n_50_0_0.03_87.phy,G_l_512_n_50_0_0.03_87.tre,101.790696
G_l_512_n_50_0_0.03_99.phy,G_l_512_n_50_0_0.03_99.tre,108.017702
G_l_512_n_50_0_0.04_1.phy,G_l_512_n_50_0_0.04_1.tre,108.557696
G_l_512_n_50_0_0.04_100.phy,G_l_512_n_50_0_0.04_100.tre,107.733412
G_l_512_n_50_0_0.04_101.phy,G_l_512_n_50_0_0.04_101.tre,109.019044
G_l_512_n_50_0_0.04_104.phy,G_l_512_n_50_0_0.04_104.tre,99.499278
G_l_512_n_50_0_0.04_106.phy,G_l_512_n_50_0_0.04_106.tre,119.191472
G_l_512_n_50_0_0.04_108.phy,G_l_512_n_50_0_0.04_108.tre,113.985050
G_l_512_n_50_0_0.04_11.phy,G_l_512_n_50_0_0.04_11.tre,107.327352
G_l_512_n_50_0_0.04_111.phy,G_l_512_n_50_0_0.04_111.tre,103.382675
G_l_512_n_50_0_0.04_117.phy,G_l_512_n_50_0_0.04_117.tre,100.942251
G_l_512_n_50_0_0.04_119.phy,G_l_512_n_50_0_0.04_119.tre,108.773763
G_l_512_n_50_0_0.04_126.phy,G_l_512_n_50_0_0.04_126.tre,102.259418
G_l_512_n_50_0_0.04_13.phy,G_l_512_n_50_0_0.04_13.tre,97.874326
G_l_512_n_50_0_0.04_15.phy,G_l_512_n_50_0_0.04_15.tre,96.791206
G_l_512_n_50_0_0.04_16.phy,G_l_512_n_50_0_0.04_16.tre,111.215526
G_l_512_n_50_0_0.04_26.phy,G_l_512_n_50_0_0.04_26.tre,101.932517
G_l_512_n_50_0_0.04_30.phy,G_l_512_n_50_0_0.04_30.tre,107.336832
G_l_512_n_50_0_0.04_45.phy,G_l_512_n_50_0_0.04_45.tre,108.373071
G_l_512_n_50_0_0.04_51.phy,G_l_512_n_50_0_0.04_51.tre,104.920724
G_l_512_n_50_0_0.04_56.phy,G_l_512_n_50_0_0.04_56.tre,116.077060
G_l_512_n_50_0_0.04_58.phy,G_l_512_n_50_0_0.04_58.tre,111.711477
G_l_512_n_50_0_0.04_59.phy,G_l_512_n_50_0_0.04_59.tre,127.146399
G_l_512_n_50_0_0.04_61.phy,G_l_512_n_50_0_0.04_61.tre,109.547086
G_l_512_n_50_0_0.04_62.phy,G_l_512_n_50_0_0.04_62.tre,113.959079
G_l_512_n_50_0_0.04_79.phy,G_l_512_n_50_0_0.04_79.tre,105.134078
G_l_512_n_50_0_0.04_8.phy,G_l_512_n_50_0_0.04_8.tre,116.687309
G_l_512_n_50_0_0.04_89.phy,G_l_512_n_50_0_0.04_89.tre,109.110053
G_l_512_n_50_0_0.04_91.phy,G_l_512_n_50_0_0.04_91.tre,116.976429
G_l_512_n_50_0_0.04_93.phy,G_l_512_n_50_0_0.04_93.tre,121.541983
G_l_512_n_50_0_0.04_98.phy,G_l_512_n_50_0_0.04_98.tre,111.299131
G_l_512_n_50_0_0_115.phy,G_l_512_n_50_0_0_115.tre,85.547760
G_l_512_n_50_0_0_121.phy,G_l_512_n_50_0_0_121.tre,103.776492
G_l_512_n_50_0_0_17.phy,G_l_512_n_50_0_0_17.tre,114.501328
G_l_512_n_50_0_0_2.phy,G_l_512_n_50_0_0_2.tre,111.260841
G_l_512_n_50_0_0_23.phy,G_l_512_n_50_0_0_23.tre,92.117292
G_l_512_n_50_0_0_33.phy,G_l_512_n_50_0_0_33.tre,92.126566
G_l_512_n_50_0_0_34.phy,G_l_512_n_50_0_0_34.tre,117.933705
G_l_512_n_50_0_0_40.phy,G_l_512_n_50_0_0_40.tre,102.908247
G_l_512_n_50_0_0_41.phy,G_l_512_n_50_0_0_41.tre,105.412254
G_l_512_n_50_0_0_44.phy,G_l_512_n_50_0_0_44.tre,109.854951
G_l_512_n_50_0_0_49.phy,G_l_512_n_50_0_0_49.tre,93.143384
G_l_512_n_50_0_0_54.phy,G_l_512_n_50_0_0_54.tre,111.187165
G_l_512_n_50_0_0_64.phy,G_l_512_n_50_0_0_64.tre,100.725606
G_l_512_n_50_0_0_68.phy,G_l_512_n_50_0_0_68.tre,96.600753
G_l_512_n_50_0_0_70.phy,G_l_512_n_50_0_0_70.tre,103.780154
G_l_512_n_50_0_0_71.phy,G_l_512_n_50_0_0_71.tre,106.364468
G_l_512_n_50_0_0_75.phy,G_l_512_n_50_0_0_75.tre,104.629749
G_l_512_n_50_0_0_83.phy,G_l_512_n_50_0_0_83.tre,100.534352
G_l_512_n_50_0_0_88.phy,G_l_512_n_50_0_0_88.tre,95.680225
G_l_512_n_50_0_0_97.phy,G_l_512_n_50_0_0_97.tre,104.565375
instance,tree_file,inference_time_seconds
G_l_1024_n_50_0_0.01_0.phy,G_l_1024_n_50_0_0.01_0.tre,163.286635
G_l_1024_n_50_0_0.01_111.phy,G_l_1024_n_50_0_0.01_111.tre,142.598825
G_l_1024_n_50_0_0.01_113.phy,G_l_1024_n_50_0_0.01_113.tre,120.266851
G_l_1024_n_50_0_0.01_114.phy,G_l_1024_n_50_0_0.01_114.tre,133.419479
G_l_1024_n_50_0_0.01_119.phy,G_l_1024_n_50_0_0.01_119.tre,126.364922
G_l_1024_n_50_0_0.01_125.phy,G_l_1024_n_50_0_0.01_125.tre,136.988059
G_l_1024_n_50_0_0.01_127.phy,G_l_1024_n_50_0_0.01_127.tre,127.856158
G_l_1024_n_50_0_0.01_14.phy,G_l_1024_n_50_0_0.01_14.tre,145.426355
G_l_1024_n_50_0_0.01_17.phy,G_l_1024_n_50_0_0.01_17.tre,134.362088
G_l_1024_n_50_0_0.01_18.phy,G_l_1024_n_50_0_0.01_18.tre,147.733491
G_l_1024_n_50_0_0.01_19.phy,G_l_1024_n_50_0_0.01_19.tre,112.409332
G_l_1024_n_50_0_0.01_20.phy,G_l_1024_n_50_0_0.01_20.tre,142.602050
G_l_1024_n_50_0_0.01_32.phy,G_l_1024_n_50_0_0.01_32.tre,149.245417
G_l_1024_n_50_0_0.01_41.phy,G_l_1024_n_50_0_0.01_41.tre,112.470864
G_l_1024_n_50_0_0.01_47.phy,G_l_1024_n_50_0_0.01_47.tre,126.034082
G_l_1024_n_50_0_0.01_49.phy,G_l_1024_n_50_0_0.01_49.tre,137.617314
G_l_1024_n_50_0_0.01_57.phy,G_l_1024_n_50_0_0.01_57.tre,124.704684
G_l_1024_n_50_0_0.01_60.phy,G_l_1024_n_50_0_0.01_60.tre,123.314403
G_l_1024_n_50_0_0.01_63.phy,G_l_1024_n_50_0_0.01_63.tre,115.066262
G_l_1024_n_50_0_0.01_68.phy,G_l_1024_n_50_0_0.01_68.tre,141.628146
G_l_1024_n_50_0_0.01_69.phy,G_l_1024_n_50_0_0.01_69.tre,142.232317
G_l_1024_n_50_0_0.01_75.phy,G_l_1024_n_50_0_0.01_75.tre,118.275796
G_l_1024_n_50_0_0.01_78.phy,G_l_1024_n_50_0_0.01_78.tre,126.926172
G_l_1024_n_50_0_0.01_92.phy,G_l_1024_n_50_0_0.01_92.tre,132.037746
G_l_1024_n_50_0_0.01_97.phy,G_l_1024_n_50_0_0.01_97.tre,143.500129
G_l_1024_n_50_0_0.02_102.phy,G_l_1024_n_50_0_0.02_102.tre,132.002118
G_l_1024_n_50_0_0.02_105.phy,G_l_1024_n_50_0_0.02_105.tre,151.036132
G_l_1024_n_50_0_0.02_11.phy,G_l_1024_n_50_0_0.02_11.tre,147.268965
G_l_1024_n_50_0_0.02_112.phy,G_l_1024_n_50_0_0.02_112.tre,134.761389
G_l_1024_n_50_0_0.02_118.phy,G_l_1024_n_50_0_0.02_118.tre,129.592771
G_l_1024_n_50_0_0.02_120.phy,G_l_1024_n_50_0_0.02_120.tre,146.566148
G_l_1024_n_50_0_0.02_123.phy,G_l_1024_n_50_0_0.02_123.tre,151.528080
G_l_1024_n_50_0_0.02_126.phy,G_l_1024_n_50_0_0.02_126.tre,141.406245
G_l_1024_n_50_0_0.02_16.phy,G_l_1024_n_50_0_0.02_16.tre,154.937808
G_l_1024_n_50_0_0.02_21.phy,G_l_1024_n_50_0_0.02_21.tre,129.284072
G_l_1024_n_50_0_0.02_24.phy,G_l_1024_n_50_0_0.02_24.tre,108.837326
G_l_1024_n_50_0_0.02_26.phy,G_l_1024_n_50_0_0.02_26.tre,148.969623
G_l_1024_n_50_0_0.02_4.phy,G_l_1024_n_50_0_0.02_4.tre,155.574500
G_l_1024_n_50_0_0.02_42.phy,G_l_1024_n_50_0_0.02_42.tre,142.704497
G_l_1024_n_50_0_0.02_44.phy,G_l_1024_n_50_0_0.02_44.tre,136.262982
G_l_1024_n_50_0_0.02_5.phy,G_l_1024_n_50_0_0.02_5.tre,154.584545
G_l_1024_n_50_0_0.02_51.phy,G_l_1024_n_50_0_0.02_51.tre,132.917524
