G_l_256_n_100_0_0.02_113.phy,G_l_256_n_100_0_0.02_113.tre,275.072018
G_l_256_n_100_0_0.02_114.phy,G_l_256_n_100_0_0.02_114.tre,279.791921
G_l_256_n_100_0_0.02_124.phy,G_l_256_n_100_0_0.02_124.tre,296.885427
G_l_256_n_100_0_0.02_125.phy,G_l_256_n_100_0_0.02_125.tre,276.377680
G_l_256_n_100_0_0.02_14.phy,G_l_256_n_100_0_0.02_14.tre,292.942539
G_l_256_n_100_0_0.02_19.phy,G_l_256_n_100_0_0.02_19.tre,305.430424
G_l_256_n_100_0_0.02_20.phy,G_l_256_n_100_0_0.02_20.tre,286.722372
G_l_256_n_100_0_0.02_26.phy,G_l_256_n_100_0_0.02_26.tre,281.830727
G_l_256_n_100_0_0.02_4.phy,G_l_256_n_100_0_0.02_4.tre,294.331676
G_l_256_n_100_0_0.02_47.phy,G_l_256_n_100_0_0.02_47.tre,280.742587
G_l_256_n_100_0_0.02_67.phy,G_l_256_n_100_0_0.02_67.tre,282.342036
G_l_256_n_100_0_0.02_68.phy,G_l_256_n_100_0_0.02_68.tre,303.713587
G_l_256_n_100_0_0.02_70.phy,G_l_256_n_100_0_0.02_70.tre,284.761586
G_l_256_n_100_0_0.02_80.phy,G_l_256_n_100_0_0.02_80.tre,271.726473
G_l_256_n_100_0_0.02_82.phy,G_l_256_n_100_0_0.02_82.tre,292.748194
G_l_256_n_100_0_0.03_0.phy,G_l_256_n_100_0_0.03_0.tre,272.741041
G_l_256_n_100_0_0.03_102.phy,G_l_256_n_100_0_0.03_102.tre,318.897952
G_l_256_n_100_0_0.03_11.phy,G_l_256_n_100_0_0.03_11.tre,288.156916
G_l_256_n_100_0_0.03_117.phy,G_l_256_n_100_0_0.03_117.tre,280.022077
G_l_256_n_100_0_0.03_123.phy,G_l_256_n_100_0_0.03_123.tre,301.720389
G_l_256_n_100_0_0.03_15.phy,G_l_256_n_100_0_0.03_15.tre,287.923232
G_l_256_n_100_0_0.03_17.phy,G_l_256_n_100_0_0.03_17.tre,289.513349
G_l_256_n_100_0_0.03_2.phy,G_l_256_n_100_0_0.03_2.tre,296.174307
G_l_256_n_100_0_0.03_22.phy,G_l_256_n_100_0_0.03_22.tre,296.944328
G_l_256_n_100_0_0.03_29.phy,G_l_256_n_100_0_0.03_29.tre,282.237787
G_l_256_n_100_0_0.03_34.phy,G_l_256_n_100_0_0.03_34.tre,300.972615
G_l_256_n_100_0_0.03_37.phy,G_l_256_n_100_0_0.03_37.tre,279.245805
G_l_256_n_100_0_0.03_49.phy,G_l_256_n_100_0_0.03_49.tre,292.948070
G_l_256_n_100_0_0.03_59.phy,G_l_256_n_100_0_0.03_59.tre,291.731458
G_l_256_n_100_0_0.03_61.phy,G_l_256_n_100_0_0.03_61.tre,296.027784
G_l_256_n_100_0_0.03_84.phy,G_l_256_n_100_0_0.03_84.tre,306.671788
G_l_256_n_100_0_0.03_90.phy,G_l_256_n_100_0_0.03_90.tre,288.902415
G_l_256_n_100_0_0.03_93.phy,G_l_256_n_100_0_0.03_93.tre,295.619899
G_l_256_n_100_0_0.03_95.phy,G_l_256_n_100_0_0.03_95.tre,287.490352
G_l_256_n_100_0_0.03_99.phy,G_l_256_n_100_0_0.03_99.tre,285.570247
G_l_256_n_100_0_0.04_119.phy,G_l_256_n_100_0_0.04_119.tre,289.903717
G_l_256_n_100_0_0.04_120.phy,G_l_256_n_100_0_0.04_120.tre,292.952022
G_l_256_n_100_0_0.04_122.phy,G_l_256_n_100_0_0.04_122.tre,276.596168
G_l_256_n_100_0_0.04_127.phy,G_l_256_n_100_0_0.04_127.tre,272.628661
G_l_256_n_100_0_0.04_13.phy,G_l_256_n_100_0_0.04_13.tre,285.971941
G_l_256_n_100_0_0.04_3.phy,G_l_256_n_100_0_0.04_3.tre,280.646376
G_l_256_n_100_0_0.04_33.phy,G_l_256_n_100_0_0.04_33.tre,293.270403
G_l_256_n_100_0_0.04_40.phy,G_l_256_n_100_0_0.04_40.tre,284.009488
G_l_256_n_100_0_0.04_41.phy,G_l_256_n_100_0_0.04_41.tre,272.751725
G_l_256_n_100_0_0.04_48.phy,G_l_256_n_100_0_0.04_48.tre,293.230691
G_l_256_n_100_0_0.04_50.phy,G_l_256_n_100_0_0.04_50.tre,282.731913
G_l_256_n_100_0_0.04_52.phy,G_l_256_n_100_0_0.04_52.tre,284.930195
G_l_256_n_100_0_0.04_56.phy,G_l_256_n_100_0_0.04_56.tre,305.656029
G_l_256_n_100_0_0.04_57.phy,G_l_256_n_100_0_0.04_57.tre,282.115324
G_l_256_n_100_0_0.04_58.phy,G_l_256_n_100_0_0.04_58.tre,318.557183
G_l_256_n_100_0_0.04_66.phy,G_l_256_n_100_0_0.04_66.tre,327.342639
G_l_256_n_100_0_0.04_7.phy,G_l_256_n_100_0_0.04_7.tre,288.348108
G_l_256_n_100_0_0.04_71.phy,G_l_256_n_100_0_0.04_71.tre,283.743519
G_l_256_n_100_0_0.04_88.phy,G_l_256_n_100_0_0.04_88.tre,283.515939
G_l_256_n_100_0_0.04_97.phy,G_l_256_n_100_0_0.04_97.tre,281.195884
G_l_256_n_100_0_0_103.phy,G_l_256_n_100_0_0_103.tre,279.170472
G_l_256_n_100_0_0_107.phy,G_l_256_n_100_0_0_107.tre,283.920114
G_l_256_n_100_0_0_109.phy,G_l_256_n_100_0_0_109.tre,321.756310
G_l_256_n_100_0_0_110.phy,G_l_256_n_100_0_0_110.tre,303.661574
G_l_256_n_100_0_0_111.phy,G_l_256_n_100_0_0_111.tre,292.363763
G_l_256_n_100_0_0_112.phy,G_l_256_n_100_0_0_112.tre,283.847847
G_l_256_n_100_0_0_115.phy,G_l_256_n_100_0_0_115.tre,283.485178
G_l_256_n_100_0_0_118.phy,G_l_256_n_100_0_0_118.tre,275.726017
G_l_256_n_100_0_0_121.phy,G_l_256_n_100_0_0_121.tre,290.914284
G_l_256_n_100_0_0_16.phy,G_l_256_n_100_0_0_16.tre,274.983449
G_l_256_n_100_0_0_18.phy,G_l_256_n_100_0_0_18.tre,291.351377
G_l_256_n_100_0_0_24.phy,G_l_256_n_100_0_0_24.tre,280.703019
G_l_256_n_100_0_0_27.phy,G_l_256_n_100_0_0_27.tre,278.719462
G_l_256_n_100_0_0_30.phy,G_l_256_n_100_0_0_30.tre,305.299065
G_l_256_n_100_0_0_35.phy,G_l_256_n_100_0_0_35.tre,290.518346
G_l_256_n_100_0_0_43.phy,G_l_256_n_100_0_0_43.tre,303.397008
G_l_256_n_100_0_0_44.phy,G_l_256_n_100_0_0_44.tre,306.840863
G_l_256_n_100_0_0_45.phy,G_l_256_n_100_0_0_45.tre,309.484023
G_l_256_n_100_0_0_5.phy,G_l_256_n_100_0_0_5.tre,286.183603
G_l_256_n_100_0_0_53.phy,G_l_256_n_100_0_0_53.tre,270.607359
G_l_256_n_100_0_0_6.phy,G_l_256_n_100_0_0_6.tre,280.708733
G_l_256_n_100_0_0_62.phy,G_l_256_n_100_0_0_62.tre,291.510831
G_l_256_n_100_0_0_63.phy,G_l_256_n_100_0_0_63.tre,293.687933
G_l_256_n_100_0_0_65.phy,G_l_256_n_100_0_0_65.tre,291.281339
G_l_256_n_100_0_0_69.phy,G_l_256_n_100_0_0_69.tre,311.611868
G_l_256_n_100_0_0_74.phy,G_l_256_n_100_0_0_74.tre,290.478065
G_l_256_n_100_0_0_75.phy,G_l_256_n_100_0_0_75.tre,287.090849
G_l_256_n_100_0_0_76.phy,G_l_256_n_100_0_0_76.tre,283.371813
G_l_256_n_100_0_0_77.phy,G_l_256_n_100_0_0_77.tre,303.743872
G_l_256_n_100_0_0_78.phy,G_l_256_n_100_0_0_78.tre,283.622436
G_l_256_n_100_0_0_79.phy,G_l_256_n_100_0_0_79.tre,279.643421
G_l_256_n_100_0_0_83.phy,G_l_256_n_100_0_0_83.tre,282.858574
G_l_256_n_100_0_0_86.phy,G_l_256_n_100_0_0_86.tre,288.862271
G_l_256_n_100_0_0_87.phy,G_l_256_n_100_0_0_87.tre,301.420114
G_l_256_n_100_0_0_98.phy,G_l_256_n_100_0_0_98.tre,308.220938
instance,tree_file,inference_time_seconds
G_l_512_n_100_0_0.01_1.phy,G_l_512_n_100_0_0.01_1.tre,334.604582
G_l_512_n_100_0_0.01_103.phy,G_l_512_n_100_0_0.01_103.tre,336.293075
G_l_512_n_100_0_0.01_108.phy,G_l_512_n_100_0_0.01_108.tre,318.276644
G_l_512_n_100_0_0.01_116.phy,G_l_512_n_100_0_0.01_116.tre,302.489726
G_l_512_n_100_0_0.01_117.phy,G_l_512_n_100_0_0.01_117.tre,323.740986
G_l_512_n_100_0_0.01_122.phy,G_l_512_n_100_0_0.01_122.tre,312.592507
G_l_512_n_100_0_0.01_126.phy,G_l_512_n_100_0_0.01_126.tre,307.313648
G_l_512_n_100_0_0.01_2.phy,G_l_512_n_100_0_0.01_2.tre,324.204363
G_l_512_n_100_0_0.01_20.phy,G_l_512_n_100_0_0.01_20.tre,350.626540
G_l_512_n_100_0_0.01_25.phy,G_l_512_n_100_0_0.01_25.tre,334.794450
G_l_512_n_100_0_0.01_26.phy,G_l_512_n_100_0_0.01_26.tre,307.453354
G_l_512_n_100_0_0.01_33.phy,G_l_512_n_100_0_0.01_33.tre,301.705597
G_l_512_n_100_0_0.01_34.phy,G_l_512_n_100_0_0.01_34.tre,319.999509
G_l_512_n_100_0_0.01_35.phy,G_l_512_n_100_0_0.01_35.tre,362.399695
G_l_512_n_100_0_0.01_42.phy,G_l_512_n_100_0_0.01_42.tre,323.767232
G_l_512_n_100_0_0.01_45.phy,G_l_512_n_100_0_0.01_45.tre,299.683633
G_l_512_n_100_0_0.01_52.phy,G_l_512_n_100_0_0.01_52.tre,331.785728
G_l_512_n_100_0_0.01_57.phy,G_l_512_n_100_0_0.01_57.tre,334.520577
G_l_512_n_100_0_0.01_58.phy,G_l_512_n_100_0_0.01_58.tre,323.395184
G_l_512_n_100_0_0.01_60.phy,G_l_512_n_100_0_0.01_60.tre,332.920649
G_l_512_n_100_0_0.01_73.phy,G_l_512_n_100_0_0.01_73.tre,379.117129
G_l_512_n_100_0_0.01_8.phy,G_l_512_n_100_0_0.01_8.tre,323.004689
G_l_512_n_100_0_0.01_95.phy,G_l_512_n_100_0_0.01_95.tre,312.236638
G_l_512_n_100_0_0.02_105.phy,G_l_512_n_100_0_0.02_105.tre,311.574761
G_l_512_n_100_0_0.02_107.phy,G_l_512_n_100_0_0.02_107.tre,337.495894
G_l_512_n_100_0_0.02_109.phy,G_l_512_n_100_0_0.02_109.tre,296.375709
G_l_512_n_100_0_0.02_120.phy,G_l_512_n_100_0_0.02_120.tre,314.943572
G_l_512_n_100_0_0.02_15.phy,G_l_512_n_100_0_0.02_15.tre,308.002415
G_l_512_n_100_0_0.02_22.phy,G_l_512_n_100_0_0.02_22.tre,350.459785
G_l_512_n_100_0_0.02_27.phy,G_l_512_n_100_0_0.02_27.tre,326.033524
G_l_512_n_100_0_0.02_29.phy,G_l_512_n_100_0_0.02_29.tre,329.877002
G_l_512_n_100_0_0.02_37.phy,G_l_512_n_100_0_0.02_37.tre,319.129794
G_l_512_n_100_0_0.02_46.phy,G_l_512_n_100_0_0.02_46.tre,314.446621
G_l_512_n_100_0_0.02_48.phy,G_l_512_n_100_0_0.02_48.tre,312.261208
G_l_512_n_100_0_0.02_51.phy,G_l_512_n_100_0_0.02_51.tre,319.356681
G_l_512_n_100_0_0.02_53.phy,G_l_512_n_100_0_0.02_53.tre,316.986150
G_l_512_n_100_0_0.02_54.phy,G_l_512_n_100_0_0.02_54.tre,322.036007
G_l_512_n_100_0_0.02_55.phy,G_l_512_n_100_0_0.02_55.tre,319.183277
G_l_512_n_100_0_0.02_66.phy,G_l_512_n_100_0_0.02_66.tre,320.500330
G_l_512_n_100_0_0.02_68.phy,G_l_512_n_100_0_0.02_68.tre,400.987862
G_l_512_n_100_0_0.02_72.phy,G_l_512_n_100_0_0.02_72.tre,302.091369
G_l_512_n_100_0_0.02_76.phy,G_l_512_n_100_0_0.02_76.tre,324.838249
G_l_512_n_100_0_0.02_86.phy,G_l_512_n_100_0_0.02_86.tre,317.245702
G_l_512_n_100_0_0.02_91.phy,G_l_512_n_100_0_0.02_91.tre,321.973097
G_l_512_n_100_0_0.02_92.phy,G_l_512_n_100_0_0.02_92.tre,345.638829
G_l_512_n_100_0_0.02_96.phy,G_l_512_n_100_0_0.02_96.tre,379.825474
G_l_512_n_100_0_0.02_97.phy,G_l_512_n_100_0_0.02_97.tre,372.121417
G_l_512_n_100_0_0.02_99.phy,G_l_512_n_100_0_0.02_99.tre,310.900681
G_l_512_n_100_0_0.03_100.phy,G_l_512_n_100_0_0.03_100.tre,325.472909
G_l_512_n_100_0_0.03_106.phy,G_l_512_n_100_0_0.03_106.tre,327.138129
G_l_512_n_100_0_0.03_11.phy,G_l_512_n_100_0_0.03_11.tre,306.500160
G_l_512_n_100_0_0.03_110.phy,G_l_512_n_100_0_0.03_110.tre,312.458587
G_l_512_n_100_0_0.03_112.phy,G_l_512_n_100_0_0.03_112.tre,322.219969
G_l_512_n_100_0_0.03_114.phy,G_l_512_n_100_0_0.03_114.tre,337.647430
G_l_512_n_100_0_0.03_118.phy,G_l_512_n_100_0_0.03_118.tre,335.078745
G_l_512_n_100_0_0.03_12.phy,G_l_512_n_100_0_0.03_12.tre,323.773354
G_l_512_n_100_0_0.03_123.phy,G_l_512_n_100_0_0.03_123.tre,317.266414
G_l_512_n_100_0_0.03_125.phy,G_l_512_n_100_0_0.03_125.tre,330.425930
G_l_512_n_100_0_0.03_127.phy,G_l_512_n_100_0_0.03_127.tre,308.039096
G_l_512_n_100_0_0.03_30.phy,G_l_512_n_100_0_0.03_30.tre,317.282207
G_l_512_n_100_0_0.03_32.phy,G_l_512_n_100_0_0.03_32.tre,319.392236
G_l_512_n_100_0_0.03_38.phy,G_l_512_n_100_0_0.03_38.tre,304.133747
G_l_512_n_100_0_0.03_40.phy,G_l_512_n_100_0_0.03_40.tre,342.817927
G_l_512_n_100_0_0.03_41.phy,G_l_512_n_100_0_0.03_41.tre,311.257813
G_l_512_n_100_0_0.03_6.phy,G_l_512_n_100_0_0.03_6.tre,344.352286
G_l_512_n_100_0_0.03_61.phy,G_l_512_n_100_0_0.03_61.tre,296.517746
G_l_512_n_100_0_0.03_63.phy,G_l_512_n_100_0_0.03_63.tre,311.629287
G_l_512_n_100_0_0.03_75.phy,G_l_512_n_100_0_0.03_75.tre,308.672241
G_l_512_n_100_0_0.03_77.phy,G_l_512_n_100_0_0.03_77.tre,322.576814
G_l_512_n_100_0_0.03_79.phy,G_l_512_n_100_0_0.03_79.tre,312.619896
G_l_512_n_100_0_0.03_88.phy,G_l_512_n_100_0_0.03_88.tre,298.615436
G_l_512_n_100_0_0.03_94.phy,G_l_512_n_100_0_0.03_94.tre,302.004859
G_l_512_n_100_0_0.04_0.phy,G_l_512_n_100_0_0.04_0.tre,331.191712
G_l_512_n_100_0_0.04_10.phy,G_l_512_n_100_0_0.04_10.tre,361.967158
G_l_512_n_100_0_0.04_101.phy,G_l_512_n_100_0_0.04_101.tre,305.145601
G_l_512_n_100_0_0.04_113.phy,G_l_512_n_100_0_0.04_113.tre,349.038432
G_l_512_n_100_0_0.04_124.phy,G_l_512_n_100_0_0.04_124.tre,335.350137
G_l_512_n_100_0_0.04_14.phy,G_l_512_n_100_0_0.04_14.tre,335.756830
G_l_512_n_100_0_0.04_16.phy,G_l_512_n_100_0_0.04_16.tre,385.609575
G_l_512_n_100_0_0.04_17.phy,G_l_512_n_100_0_0.04_17.tre,335.764199
G_l_512_n_100_0_0.04_19.phy,G_l_512_n_100_0_0.04_19.tre,320.373319
G_l_512_n_100_0_0.04_23.phy,G_l_512_n_100_0_0.04_23.tre,308.472604
G_l_512_n_100_0_0.04_3.phy,G_l_512_n_100_0_0.04_3.tre,305.415549
G_l_512_n_100_0_0.04_31.phy,G_l_512_n_100_0_0.04_31.tre,328.777995
G_l_512_n_100_0_0.04_4.phy,G_l_512_n_100_0_0.04_4.tre,301.880182
G_l_512_n_100_0_0.04_49.phy,G_l_512_n_100_0_0.04_49.tre,306.293415
G_l_512_n_100_0_0.04_50.phy,G_l_512_n_100_0_0.04_50.tre,360.216661
G_l_512_n_100_0_0.04_62.phy,G_l_512_n_100_0_0.04_62.tre,297.064690
G_l_512_n_100_0_0.04_64.phy,G_l_512_n_100_0_0.04_64.tre,315.970043
G_l_512_n_100_0_0.04_7.phy,G_l_512_n_100_0_0.04_7.tre,323.922865
G_l_512_n_100_0_0.04_70.phy,G_l_512_n_100_0_0.04_70.tre,304.753284
G_l_512_n_100_0_0.04_71.phy,G_l_512_n_100_0_0.04_71.tre,304.816230
G_l_512_n_100_0_0.04_78.phy,G_l_512_n_100_0_0.04_78.tre,324.224516
G_l_512_n_100_0_0.04_82.phy,G_l_512_n_100_0_0.04_82.tre,309.674361
G_l_512_n_100_0_0.04_83.phy,G_l_512_n_100_0_0.04_83.tre,292.695478
G_l_512_n_100_0_0.04_84.phy,G_l_512_n_100_0_0.04_84.tre,313.437481
G_l_512_n_100_0_0.04_85.phy,G_l_512_n_100_0_0.04_85.tre,328.303784
G_l_512_n_100_0_0.04_9.phy,G_l_512_n_100_0_0.04_9.tre,306.208273
G_l_512_n_100_0_0.04_90.phy,G_l_512_n_100_0_0.04_90.tre,302.702969
G_l_512_n_100_0_0.04_93.phy,G_l_512_n_100_0_0.04_93.tre,292.380525
G_l_512_n_100_0_0_102.phy,G_l_512_n_100_0_0_102.tre,299.998103
G_l_512_n_100_0_0_104.phy,G_l_512_n_100_0_0_104.tre,323.327883
G_l_512_n_100_0_0_111.phy,G_l_512_n_100_0_0_111.tre,336.281767
G_l_512_n_100_0_0_115.phy,G_l_512_n_100_0_0_115.tre,313.157963
G_l_512_n_100_0_0_119.phy,G_l_512_n_100_0_0_119.tre,313.959745
G_l_512_n_100_0_0_121.phy,G_l_512_n_100_0_0_121.tre,294.706896
G_l_512_n_100_0_0_13.phy,G_l_512_n_100_0_0_13.tre,309.335731
G_l_512_n_100_0_0_18.phy,G_l_512_n_100_0_0_18.tre,333.041583
G_l_512_n_100_0_0_21.phy,G_l_512_n_100_0_0_21.tre,318.353638
G_l_512_n_100_0_0_24.phy,G_l_512_n_100_0_0_24.tre,333.953598
G_l_512_n_100_0_0_28.phy,G_l_512_n_100_0_0_28.tre,311.374576
G_l_512_n_100_0_0_36.phy,G_l_512_n_100_0_0_36.tre,314.187012
G_l_512_n_100_0_0_39.phy,G_l_512_n_100_0_0_39.tre,358.201271
G_l_512_n_100_0_0_43.phy,G_l_512_n_100_0_0_43.tre,319.879907
G_l_512_n_100_0_0_44.phy,G_l_512_n_100_0_0_44.tre,353.039784
G_l_512_n_100_0_0_47.phy,G_l_512_n_100_0_0_47.tre,342.201722
G_l_512_n_100_0_0_5.phy,G_l_512_n_100_0_0_5.tre,275.662194
G_l_512_n_100_0_0_56.phy,G_l_512_n_100_0_0_56.tre,319.411020
G_l_512_n_100_0_0_59.phy,G_l_512_n_100_0_0_59.tre,311.425881
G_l_512_n_100_0_0_65.phy,G_l_512_n_100_0_0_65.tre,329.383300
G_l_512_n_100_0_0_67.phy,G_l_512_n_100_0_0_67.tre,340.542259
G_l_512_n_100_0_0_69.phy,G_l_512_n_100_0_0_69.tre,308.705593
G_l_512_n_100_0_0_74.phy,G_l_512_n_100_0_0_74.tre,319.568719
G_l_512_n_100_0_0_80.phy,G_l_512_n_100_0_0_80.tre,341.251074
G_l_512_n_100_0_0_81.phy,G_l_512_n_100_0_0_81.tre,308.076741
G_l_512_n_100_0_0_87.phy,G_l_512_n_100_0_0_87.tre,295.680159
G_l_512_n_100_0_0_89.phy,G_l_512_n_100_0_0_89.tre,306.825522
G_l_512_n_100_0_0_98.phy,G_l_512_n_100_0_0_98.tre,307.230622
instance,tree_file,inference_time_seconds
G_l_1024_n_100_0_0.01_0.phy,G_l_1024_n_100_0_0.01_0.tre,477.057812
instance,tree_file,inference_time_seconds
G_l_1024_n_100_0_0.01_0.phy,G_l_1024_n_100_0_0.01_0.tre,393.408463
G_l_1024_n_100_0_0.01_106.phy,G_l_1024_n_100_0_0.01_106.tre,562.552067
G_l_1024_n_100_0_0.01_109.phy,G_l_1024_n_100_0_0.01_109.tre,436.207987
G_l_1024_n_100_0_0.01_115.phy,G_l_1024_n_100_0_0.01_115.tre,440.471237
G_l_1024_n_100_0_0.01_116.phy,G_l_1024_n_100_0_0.01_116.tre,392.290336
G_l_1024_n_100_0_0.01_117.phy,G_l_1024_n_100_0_0.01_117.tre,383.563824
G_l_1024_n_100_0_0.01_119.phy,G_l_1024_n_100_0_0.01_119.tre,505.153240
G_l_1024_n_100_0_0.01_124.phy,G_l_1024_n_100_0_0.01_124.tre,518.343944
G_l_1024_n_100_0_0.01_15.phy,G_l_1024_n_100_0_0.01_15.tre,547.278835
G_l_1024_n_100_0_0.01_24.phy,G_l_1024_n_100_0_0.01_24.tre,450.964221
G_l_1024_n_100_0_0.01_28.phy,G_l_1024_n_100_0_0.01_28.tre,466.845668
G_l_1024_n_100_0_0.01_29.phy,G_l_1024_n_100_0_0.01_29.tre,450.695588
G_l_1024_n_100_0_0.01_37.phy,G_l_1024_n_100_0_0.01_37.tre,510.218736
G_l_1024_n_100_0_0.01_43.phy,G_l_1024_n_100_0_0.01_43.tre,526.543584
G_l_1024_n_100_0_0.01_45.phy,G_l_1024_n_100_0_0.01_45.tre,471.609729
G_l_1024_n_100_0_0.01_51.phy,G_l_1024_n_100_0_0.01_51.tre,451.444234
G_l_1024_n_100_0_0.01_58.phy,G_l_1024_n_100_0_0.01_58.tre,391.950868
G_l_1024_n_100_0_0.01_59.phy,G_l_1024_n_100_0_0.01_59.tre,366.490374
G_l_1024_n_100_0_0.01_62.phy,G_l_1024_n_100_0_0.01_62.tre,549.257537
G_l_1024_n_100_0_0.01_66.phy,G_l_1024_n_100_0_0.01_66.tre,461.104081
G_l_1024_n_100_0_0.01_68.phy,G_l_1024_n_100_0_0.01_68.tre,415.556494
G_l_1024_n_100_0_0.01_75.phy,G_l_1024_n_100_0_0.01_75.tre,390.292788
G_l_1024_n_100_0_0.01_76.phy,G_l_1024_n_100_0_0.01_76.tre,386.288765
G_l_1024_n_100_0_0.01_8.phy,G_l_1024_n_100_0_0.01_8.tre,413.128263
G_l_1024_n_100_0_0.01_82.phy,G_l_1024_n_100_0_0.01_82.tre,552.313393
G_l_1024_n_100_0_0.01_83.phy,G_l_1024_n_100_0_0.01_83.tre,379.381274
G_l_1024_n_100_0_0.01_84.phy,G_l_1024_n_100_0_0.01_84.tre,438.704595
G_l_1024_n_100_0_0.01_95.phy,G_l_1024_n_100_0_0.01_95.tre,366.860097
G_l_1024_n_100_0_0.02_1.phy,G_l_1024_n_100_0_0.02_1.tre,390.991970
G_l_1024_n_100_0_0.02_100.phy,G_l_1024_n_100_0_0.02_100.tre,382.821846
G_l_1024_n_100_0_0.02_101.phy,G_l_1024_n_100_0_0.02_101.tre,363.814292
G_l_1024_n_100_0_0.02_104.phy,G_l_1024_n_100_0_0.02_104.tre,392.721013
G_l_1024_n_100_0_0.02_110.phy,G_l_1024_n_100_0_0.02_110.tre,376.969655
G_l_1024_n_100_0_0.02_122.phy,G_l_1024_n_100_0_0.02_122.tre,405.923949
G_l_1024_n_100_0_0.02_16.phy,G_l_1024_n_100_0_0.02_16.tre,388.071719
G_l_1024_n_100_0_0.02_17.phy,G_l_1024_n_100_0_0.02_17.tre,368.621591
G_l_1024_n_100_0_0.02_18.phy,G_l_1024_n_100_0_0.02_18.tre,392.418329
G_l_1024_n_100_0_0.02_2.phy,G_l_1024_n_100_0_0.02_2.tre,403.835320
G_l_1024_n_100_0_0.02_20.phy,G_l_1024_n_100_0_0.02_20.tre,366.707674
G_l_1024_n_100_0_0.02_31.phy,G_l_1024_n_100_0_0.02_31.tre,379.641748
G_l_1024_n_100_0_0.02_4.phy,G_l_1024_n_100_0_0.02_4.tre,374.245622
G_l_1024_n_100_0_0.02_41.phy,G_l_1024_n_100_0_0.02_41.tre,403.613183
