instance,tree_file,inference_time_seconds
7765.aln,7765.tre,0.405797
7767.aln,7767.tre,0.358675
7770.aln,7770.tre,0.190293
7771.aln,7771.tre,0.225140
7776.aln,7776.tre,0.729905
7807.aln,7807.tre,0.239344
7808.aln,7808.tre,0.586249
7818.aln,7818.tre,0.404093
7822.aln,7822.tre,0.795216
7826.aln,7826.tre,0.421210
7830.aln,7830.tre,0.154996
7831.aln,7831.tre,0.216510
7832.aln,7832.tre,0.873027
7833.aln,7833.tre,0.071763
7837.aln,7837.tre,0.172357
7857.aln,7857.tre,0.073316
7865.aln,7865.tre,0.948050
7868.aln,7868.tre,0.285280
7876.aln,7876.tre,0.113370
7924.aln,7924.tre,0.598561
7932.aln,7932.tre,0.476310
7940.aln,7940.tre,0.589903
7947.aln,7947.tre,0.229567
7968.aln,7968.tre,0.185350
8121.aln,8121.tre,0.902417
