instance,tree_file,inference_time_seconds
ENSG00000008086.nuc.ord.aln,ENSG00000008086.nuc.ord.tre,1.370259
ENSG00000008118.nuc.ord.aln,ENSG00000008118.nuc.ord.tre,0.411003
ENSG00000008128.nuc.ord.aln,ENSG00000008128.nuc.ord.tre,1.296534
ENSG00000008130.nuc.ord.aln,ENSG00000008130.nuc.ord.tre,0.946745
ENSG00000008197.nuc.ord.aln,ENSG00000008197.nuc.ord.tre,0.445941
ENSG00000008226.nuc.ord.aln,ENSG00000008226.nuc.ord.tre,2.874139
ENSG00000008256.nuc.ord.aln,ENSG00000008256.nuc.ord.tre,0.388994
ENSG00000008277.nuc.ord.aln,ENSG00000008277.nuc.ord.tre,1.002965
ENSG00000008282.nuc.ord.aln,ENSG00000008282.nuc.ord.tre,0.343307
ENSG00000008283.nuc.ord.aln,ENSG00000008283.nuc.ord.tre,0.299145
ENSG00000008294.nuc.ord.aln,ENSG00000008294.nuc.ord.tre,1.648314
ENSG00000008311.nuc.ord.aln,ENSG00000008311.nuc.ord.tre,0.854739
ENSG00000008323.nuc.ord.aln,ENSG00000008323.nuc.ord.tre,0.734875
ENSG00000008324.nuc.ord.aln,ENSG00000008324.nuc.ord.tre,0.265832
ENSG00000008394.nuc.ord.aln,ENSG00000008394.nuc.ord.tre,0.315519
ENSG00000008405.nuc.ord.aln,ENSG00000008405.nuc.ord.tre,0.557734
ENSG00000008513.nuc.ord.aln,ENSG00000008513.nuc.ord.tre,0.339500
ENSG00000008838.nuc.ord.aln,ENSG00000008838.nuc.ord.tre,0.901191
ENSG00000008853.nuc.ord.aln,ENSG00000008853.nuc.ord.tre,0.541007
ENSG00000008869.nuc.ord.aln,ENSG00000008869.nuc.ord.tre,3.186681
ENSG00000008952.nuc.ord.aln,ENSG00000008952.nuc.ord.tre,0.521635
ENSG00000009307.nuc.ord.aln,ENSG00000009307.nuc.ord.tre,0.887636
ENSG00000009335.nuc.ord.aln,ENSG00000009335.nuc.ord.tre,1.305648
ENSG00000009413.nuc.ord.aln,ENSG00000009413.nuc.ord.tre,6.635112
ENSG00000009694.nuc.ord.aln,ENSG00000009694.nuc.ord.tre,4.908962
ENSG00000009709.nuc.ord.aln,ENSG00000009709.nuc.ord.tre,0.464193
ENSG00000009724.nuc.ord.aln,ENSG00000009724.nuc.ord.tre,0.681506
ENSG00000009765.nuc.ord.aln,ENSG00000009765.nuc.ord.tre,0.438259
ENSG00000009780.nuc.ord.aln,ENSG00000009780.nuc.ord.tre,0.529535
ENSG00000009790.nuc.ord.aln,ENSG00000009790.nuc.ord.tre,0.483236
ENSG00000009830.nuc.ord.aln,ENSG00000009830.nuc.ord.tre,0.811229
ENSG00000009844.nuc.ord.aln,ENSG00000009844.nuc.ord.tre,0.377817
ENSG00000009950.nuc.ord.aln,ENSG00000009950.nuc.ord.tre,0.829779
ENSG00000009954.nuc.ord.aln,ENSG00000009954.nuc.ord.tre,1.702950
ENSG00000010017.nuc.ord.aln,ENSG00000010017.nuc.ord.tre,0.893338
ENSG00000010072.nuc.ord.aln,ENSG00000010072.nuc.ord.tre,0.517495
ENSG00000010165.nuc.ord.aln,ENSG00000010165.nuc.ord.tre,0.557730
ENSG00000010219.nuc.ord.aln,ENSG00000010219.nuc.ord.tre,0.798266
ENSG00000010244.nuc.ord.aln,ENSG00000010244.nuc.ord.tre,0.478588
ENSG00000010256.nuc.ord.aln,ENSG00000010256.nuc.ord.tre,0.472272
ENSG00000010270.nuc.ord.aln,ENSG00000010270.nuc.ord.tre,0.353014
ENSG00000010278.nuc.ord.aln,ENSG00000010278.nuc.ord.tre,0.346130
ENSG00000010292.nuc.ord.aln,ENSG00000010292.nuc.ord.tre,1.738858
ENSG00000010318.nuc.ord.aln,ENSG00000010318.nuc.ord.tre,0.518658
ENSG00000010322.nuc.ord.aln,ENSG00000010322.nuc.ord.tre,2.566132
ENSG00000010327.nuc.ord.aln,ENSG00000010327.nuc.ord.tre,4.244615
ENSG00000010379.nuc.ord.aln,ENSG00000010379.nuc.ord.tre,0.457740
ENSG00000010404.nuc.ord.aln,ENSG00000010404.nuc.ord.tre,0.478674
ENSG00000010610.nuc.ord.aln,ENSG00000010610.nuc.ord.tre,0.367378
ENSG00000010626.nuc.ord.aln,ENSG00000010626.nuc.ord.tre,0.411434
ENSG00000010671.nuc.ord.aln,ENSG00000010671.nuc.ord.tre,0.584436
ENSG00000010704.nuc.ord.aln,ENSG00000010704.nuc.ord.tre,0.355234
ENSG00000010803.nuc.ord.aln,ENSG00000010803.nuc.ord.tre,0.689966
ENSG00000010810.nuc.ord.aln,ENSG00000010810.nuc.ord.tre,0.505998
ENSG00000010818.nuc.ord.aln,ENSG00000010818.nuc.ord.tre,3.969748
ENSG00000010932.nuc.ord.aln,ENSG00000010932.nuc.ord.tre,0.514789
ENSG00000011009.nuc.ord.aln,ENSG00000011009.nuc.ord.tre,0.238317
ENSG00000011021.nuc.ord.aln,ENSG00000011021.nuc.ord.tre,2.335887
ENSG00000011028.nuc.ord.aln,ENSG00000011028.nuc.ord.tre,1.648626
ENSG00000011083.nuc.ord.aln,ENSG00000011083.nuc.ord.tre,0.477280
ENSG00000011114.nuc.ord.aln,ENSG00000011114.nuc.ord.tre,1.105315
ENSG00000011143.nuc.ord.aln,ENSG00000011143.nuc.ord.tre,0.510936
ENSG00000011198.nuc.ord.aln,ENSG00000011198.nuc.ord.tre,0.412883
ENSG00000011258.nuc.ord.aln,ENSG00000011258.nuc.ord.tre,0.536561
ENSG00000011260.nuc.ord.aln,ENSG00000011260.nuc.ord.tre,0.553357
ENSG00000011295.nuc.ord.aln,ENSG00000011295.nuc.ord.tre,0.518547
ENSG00000011332.nuc.ord.aln,ENSG00000011332.nuc.ord.tre,0.302318
ENSG00000011376.nuc.ord.aln,ENSG00000011376.nuc.ord.tre,0.843676
ENSG00000011405.nuc.ord.aln,ENSG00000011405.nuc.ord.tre,2.048448
ENSG00000011422.nuc.ord.aln,ENSG00000011422.nuc.ord.tre,0.363575
ENSG00000011426.nuc.ord.aln,ENSG00000011426.nuc.ord.tre,1.286581
ENSG00000011454.nuc.ord.aln,ENSG00000011454.nuc.ord.tre,1.188219
ENSG00000011465.nuc.ord.aln,ENSG00000011465.nuc.ord.tre,0.446955
ENSG00000011478.nuc.ord.aln,ENSG00000011478.nuc.ord.tre,0.356488
ENSG00000011485.nuc.ord.aln,ENSG00000011485.nuc.ord.tre,0.431061
ENSG00000011523.nuc.ord.aln,ENSG00000011523.nuc.ord.tre,0.751212
ENSG00000011566.nuc.ord.aln,ENSG00000011566.nuc.ord.tre,0.759405
ENSG00000011590.nuc.ord.aln,ENSG00000011590.nuc.ord.tre,0.413948
ENSG00000011638.nuc.ord.aln,ENSG00000011638.nuc.ord.tre,0.346132
ENSG00000011677.nuc.ord.aln,ENSG00000011677.nuc.ord.tre,0.429384
ENSG00000012048.nuc.ord.aln,ENSG00000012048.nuc.ord.tre,2.652936
ENSG00000012061.nuc.ord.aln,ENSG00000012061.nuc.ord.tre,0.346891
ENSG00000012124.nuc.ord.aln,ENSG00000012124.nuc.ord.tre,0.835671
ENSG00000012171.nuc.ord.aln,ENSG00000012171.nuc.ord.tre,0.662713
ENSG00000012174.nuc.ord.aln,ENSG00000012174.nuc.ord.tre,0.672125
ENSG00000012232.nuc.ord.aln,ENSG00000012232.nuc.ord.tre,0.826330
ENSG00000012504.nuc.ord.aln,ENSG00000012504.nuc.ord.tre,0.612006
ENSG00000012660.nuc.ord.aln,ENSG00000012660.nuc.ord.tre,0.476968
ENSG00000012779.nuc.ord.aln,ENSG00000012779.nuc.ord.tre,0.620051
ENSG00000012822.nuc.ord.aln,ENSG00000012822.nuc.ord.tre,0.553418
ENSG00000012963.nuc.ord.aln,ENSG00000012963.nuc.ord.tre,0.423970
ENSG00000012983.nuc.ord.aln,ENSG00000012983.nuc.ord.tre,1.038230
