instance,tree_file,inference_time_seconds
G_l_1024_n_50_0_0.02_5.phy,G_l_1024_n_50_0_0.02_5.tre,252.181314
G_l_1024_n_50_0_0.02_51.phy,G_l_1024_n_50_0_0.02_51.tre,225.732115
G_l_1024_n_50_0_0.02_53.phy,G_l_1024_n_50_0_0.02_53.tre,237.424414
G_l_1024_n_50_0_0.02_55.phy,G_l_1024_n_50_0_0.02_55.tre,241.348682
G_l_1024_n_50_0_0.02_62.phy,G_l_1024_n_50_0_0.02_62.tre,223.300050
G_l_1024_n_50_0_0.02_64.phy,G_l_1024_n_50_0_0.02_64.tre,212.361925
G_l_1024_n_50_0_0.02_71.phy,G_l_1024_n_50_0_0.02_71.tre,253.829785
G_l_1024_n_50_0_0.02_84.phy,G_l_1024_n_50_0_0.02_84.tre,197.974167
G_l_1024_n_50_0_0.02_86.phy,G_l_1024_n_50_0_0.02_86.tre,245.192234
G_l_1024_n_50_0_0.02_94.phy,G_l_1024_n_50_0_0.02_94.tre,241.778241
G_l_1024_n_50_0_0.02_95.phy,G_l_1024_n_50_0_0.02_95.tre,232.037265
G_l_1024_n_50_0_0.02_99.phy,G_l_1024_n_50_0_0.02_99.tre,219.590312
G_l_1024_n_50_0_0.03_10.phy,G_l_1024_n_50_0_0.03_10.tre,226.738272
G_l_1024_n_50_0_0.03_103.phy,G_l_1024_n_50_0_0.03_103.tre,220.250479
G_l_1024_n_50_0_0.03_104.phy,G_l_1024_n_50_0_0.03_104.tre,235.825365
G_l_1024_n_50_0_0.03_106.phy,G_l_1024_n_50_0_0.03_106.tre,258.025063
G_l_1024_n_50_0_0.03_108.phy,G_l_1024_n_50_0_0.03_108.tre,261.010546
G_l_1024_n_50_0_0.03_110.phy,G_l_1024_n_50_0_0.03_110.tre,242.960988
G_l_1024_n_50_0_0.03_117.phy,G_l_1024_n_50_0_0.03_117.tre,241.300557
G_l_1024_n_50_0_0.03_124.phy,G_l_1024_n_50_0_0.03_124.tre,252.711737
G_l_1024_n_50_0_0.03_13.phy,G_l_1024_n_50_0_0.03_13.tre,246.976525
G_l_1024_n_50_0_0.03_23.phy,G_l_1024_n_50_0_0.03_23.tre,190.743120
G_l_1024_n_50_0_0.03_27.phy,G_l_1024_n_50_0_0.03_27.tre,207.987477
G_l_1024_n_50_0_0.03_3.phy,G_l_1024_n_50_0_0.03_3.tre,204.156677
G_l_1024_n_50_0_0.03_30.phy,G_l_1024_n_50_0_0.03_30.tre,188.717339
G_l_1024_n_50_0_0.03_33.phy,G_l_1024_n_50_0_0.03_33.tre,197.309329
G_l_1024_n_50_0_0.03_35.phy,G_l_1024_n_50_0_0.03_35.tre,204.814582
G_l_1024_n_50_0_0.03_36.phy,G_l_1024_n_50_0_0.03_36.tre,204.645744
G_l_1024_n_50_0_0.03_50.phy,G_l_1024_n_50_0_0.03_50.tre,200.829218
G_l_1024_n_50_0_0.03_54.phy,G_l_1024_n_50_0_0.03_54.tre,209.753376
G_l_1024_n_50_0_0.03_59.phy,G_l_1024_n_50_0_0.03_59.tre,223.650846
G_l_1024_n_50_0_0.03_66.phy,G_l_1024_n_50_0_0.03_66.tre,218.164149
G_l_1024_n_50_0_0.03_67.phy,G_l_1024_n_50_0_0.03_67.tre,227.187447
G_l_1024_n_50_0_0.03_70.phy,G_l_1024_n_50_0_0.03_70.tre,260.887714
G_l_1024_n_50_0_0.03_72.phy,G_l_1024_n_50_0_0.03_72.tre,235.438485
G_l_1024_n_50_0_0.03_73.phy,G_l_1024_n_50_0_0.03_73.tre,253.338184
G_l_1024_n_50_0_0.03_81.phy,G_l_1024_n_50_0_0.03_81.tre,233.651736
G_l_1024_n_50_0_0.03_83.phy,G_l_1024_n_50_0_0.03_83.tre,279.231510
G_l_1024_n_50_0_0.03_91.phy,G_l_1024_n_50_0_0.03_91.tre,294.512312
G_l_1024_n_50_0_0.04_101.phy,G_l_1024_n_50_0_0.04_101.tre,229.528909
G_l_1024_n_50_0_0.04_107.phy,G_l_1024_n_50_0_0.04_107.tre,219.601627
G_l_1024_n_50_0_0.04_109.phy,G_l_1024_n_50_0_0.04_109.tre,189.415298
G_l_1024_n_50_0_0.04_115.phy,G_l_1024_n_50_0_0.04_115.tre,186.280587
G_l_1024_n_50_0_0.04_116.phy,G_l_1024_n_50_0_0.04_116.tre,186.464993
G_l_1024_n_50_0_0.04_12.phy,G_l_1024_n_50_0_0.04_12.tre,184.725583
G_l_1024_n_50_0_0.04_15.phy,G_l_1024_n_50_0_0.04_15.tre,188.334504
G_l_1024_n_50_0_0.04_2.phy,G_l_1024_n_50_0_0.04_2.tre,184.840375
G_l_1024_n_50_0_0.04_22.phy,G_l_1024_n_50_0_0.04_22.tre,186.256993
G_l_1024_n_50_0_0.04_28.phy,G_l_1024_n_50_0_0.04_28.tre,183.907233
G_l_1024_n_50_0_0.04_31.phy,G_l_1024_n_50_0_0.04_31.tre,183.542590
G_l_1024_n_50_0_0.04_34.phy,G_l_1024_n_50_0_0.04_34.tre,182.655266
G_l_1024_n_50_0_0.04_37.phy,G_l_1024_n_50_0_0.04_37.tre,193.959102
G_l_1024_n_50_0_0.04_38.phy,G_l_1024_n_50_0_0.04_38.tre,180.382706
G_l_1024_n_50_0_0.04_39.phy,G_l_1024_n_50_0_0.04_39.tre,187.267920
G_l_1024_n_50_0_0.04_40.phy,G_l_1024_n_50_0_0.04_40.tre,191.288417
G_l_1024_n_50_0_0.04_43.phy,G_l_1024_n_50_0_0.04_43.tre,186.645185
G_l_1024_n_50_0_0.04_45.phy,G_l_1024_n_50_0_0.04_45.tre,200.118263
G_l_1024_n_50_0_0.04_46.phy,G_l_1024_n_50_0_0.04_46.tre,201.428957
G_l_1024_n_50_0_0.04_58.phy,G_l_1024_n_50_0_0.04_58.tre,207.308452
G_l_1024_n_50_0_0.04_74.phy,G_l_1024_n_50_0_0.04_74.tre,175.615342
G_l_1024_n_50_0_0.04_76.phy,G_l_1024_n_50_0_0.04_76.tre,189.203313
G_l_1024_n_50_0_0.04_77.phy,G_l_1024_n_50_0_0.04_77.tre,220.568769
G_l_1024_n_50_0_0.04_79.phy,G_l_1024_n_50_0_0.04_79.tre,197.657067
G_l_1024_n_50_0_0.04_82.phy,G_l_1024_n_50_0_0.04_82.tre,186.782259
G_l_1024_n_50_0_0.04_85.phy,G_l_1024_n_50_0_0.04_85.tre,182.915578
G_l_1024_n_50_0_0.04_87.phy,G_l_1024_n_50_0_0.04_87.tre,195.466104
G_l_1024_n_50_0_0.04_9.phy,G_l_1024_n_50_0_0.04_9.tre,212.463261
G_l_1024_n_50_0_0.04_90.phy,G_l_1024_n_50_0_0.04_90.tre,189.968104
G_l_1024_n_50_0_0.04_93.phy,G_l_1024_n_50_0_0.04_93.tre,200.337814
G_l_1024_n_50_0_0_1.phy,G_l_1024_n_50_0_0_1.tre,171.877818
G_l_1024_n_50_0_0_100.phy,G_l_1024_n_50_0_0_100.tre,199.280224
G_l_1024_n_50_0_0_121.phy,G_l_1024_n_50_0_0_121.tre,188.599094
G_l_1024_n_50_0_0_122.phy,G_l_1024_n_50_0_0_122.tre,197.586118
G_l_1024_n_50_0_0_25.phy,G_l_1024_n_50_0_0_25.tre,190.322280
G_l_1024_n_50_0_0_29.phy,G_l_1024_n_50_0_0_29.tre,182.707944
G_l_1024_n_50_0_0_48.phy,G_l_1024_n_50_0_0_48.tre,207.921544
G_l_1024_n_50_0_0_52.phy,G_l_1024_n_50_0_0_52.tre,191.324119
G_l_1024_n_50_0_0_56.phy,G_l_1024_n_50_0_0_56.tre,198.605064
G_l_1024_n_50_0_0_6.phy,G_l_1024_n_50_0_0_6.tre,189.701917
G_l_1024_n_50_0_0_61.phy,G_l_1024_n_50_0_0_61.tre,205.519405
G_l_1024_n_50_0_0_65.phy,G_l_1024_n_50_0_0_65.tre,191.971909
G_l_1024_n_50_0_0_7.phy,G_l_1024_n_50_0_0_7.tre,181.699992
G_l_1024_n_50_0_0_8.phy,G_l_1024_n_50_0_0_8.tre,180.834897
G_l_1024_n_50_0_0_80.phy,G_l_1024_n_50_0_0_80.tre,191.228555
G_l_1024_n_50_0_0_88.phy,G_l_1024_n_50_0_0_88.tre,217.504213
G_l_1024_n_50_0_0_89.phy,G_l_1024_n_50_0_0_89.tre,195.339618
G_l_1024_n_50_0_0_96.phy,G_l_1024_n_50_0_0_96.tre,181.973259
G_l_1024_n_50_0_0_98.phy,G_l_1024_n_50_0_0_98.tre,202.439550
