instance,tree_file,inference_time_seconds
G_l_1024_n_20_0_0.02_57.phy,G_l_1024_n_20_0_0.02_57.tre,0.202561
G_l_1024_n_20_0_0.02_62.phy,G_l_1024_n_20_0_0.02_62.tre,0.200682
G_l_1024_n_20_0_0.02_70.phy,G_l_1024_n_20_0_0.02_70.tre,0.199569
G_l_1024_n_20_0_0.02_73.phy,G_l_1024_n_20_0_0.02_73.tre,0.198890
G_l_1024_n_20_0_0.02_81.phy,G_l_1024_n_20_0_0.02_81.tre,0.199664
G_l_1024_n_20_0_0.02_86.phy,G_l_1024_n_20_0_0.02_86.tre,0.200455
G_l_1024_n_20_0_0.02_87.phy,G_l_1024_n_20_0_0.02_87.tre,0.199967
G_l_1024_n_20_0_0.02_93.phy,G_l_1024_n_20_0_0.02_93.tre,0.200001
G_l_1024_n_20_0_0.03_0.phy,G_l_1024_n_20_0_0.03_0.tre,0.199570
G_l_1024_n_20_0_0.03_1.phy,G_l_1024_n_20_0_0.03_1.tre,0.197518
G_l_1024_n_20_0_0.03_102.phy,G_l_1024_n_20_0_0.03_102.tre,0.198860
G_l_1024_n_20_0_0.03_106.phy,G_l_1024_n_20_0_0.03_106.tre,0.198775
G_l_1024_n_20_0_0.03_111.phy,G_l_1024_n_20_0_0.03_111.tre,0.205952
G_l_1024_n_20_0_0.03_112.phy,G_l_1024_n_20_0_0.03_112.tre,0.199440
G_l_1024_n_20_0_0.03_114.phy,G_l_1024_n_20_0_0.03_114.tre,0.198817
G_l_1024_n_20_0_0.03_119.phy,G_l_1024_n_20_0_0.03_119.tre,0.199120
G_l_1024_n_20_0_0.03_126.phy,G_l_1024_n_20_0_0.03_126.tre,0.199245
G_l_1024_n_20_0_0.03_2.phy,G_l_1024_n_20_0_0.03_2.tre,0.199382
G_l_1024_n_20_0_0.03_24.phy,G_l_1024_n_20_0_0.03_24.tre,0.202362
G_l_1024_n_20_0_0.03_25.phy,G_l_1024_n_20_0_0.03_25.tre,0.198942
G_l_1024_n_20_0_0.03_30.phy,G_l_1024_n_20_0_0.03_30.tre,0.198920
G_l_1024_n_20_0_0.03_34.phy,G_l_1024_n_20_0_0.03_34.tre,0.199368
G_l_1024_n_20_0_0.03_37.phy,G_l_1024_n_20_0_0.03_37.tre,0.201000
G_l_1024_n_20_0_0.03_43.phy,G_l_1024_n_20_0_0.03_43.tre,0.198392
G_l_1024_n_20_0_0.03_47.phy,G_l_1024_n_20_0_0.03_47.tre,0.199150
G_l_1024_n_20_0_0.03_52.phy,G_l_1024_n_20_0_0.03_52.tre,0.198514
G_l_1024_n_20_0_0.03_59.phy,G_l_1024_n_20_0_0.03_59.tre,0.200071
G_l_1024_n_20_0_0.03_6.phy,G_l_1024_n_20_0_0.03_6.tre,0.386794
G_l_1024_n_20_0_0.03_68.phy,G_l_1024_n_20_0_0.03_68.tre,0.198178
G_l_1024_n_20_0_0.03_77.phy,G_l_1024_n_20_0_0.03_77.tre,0.199243
G_l_1024_n_20_0_0.03_82.phy,G_l_1024_n_20_0_0.03_82.tre,0.198809
G_l_1024_n_20_0_0.03_83.phy,G_l_1024_n_20_0_0.03_83.tre,0.198636
G_l_1024_n_20_0_0.03_88.phy,G_l_1024_n_20_0_0.03_88.tre,0.197921
G_l_1024_n_20_0_0.04_105.phy,G_l_1024_n_20_0_0.04_105.tre,0.198985
G_l_1024_n_20_0_0.04_116.phy,G_l_1024_n_20_0_0.04_116.tre,0.203318
G_l_1024_n_20_0_0.04_122.phy,G_l_1024_n_20_0_0.04_122.tre,0.199191
G_l_1024_n_20_0_0.04_124.phy,G_l_1024_n_20_0_0.04_124.tre,0.199183
G_l_1024_n_20_0_0.04_125.phy,G_l_1024_n_20_0_0.04_125.tre,0.198529
G_l_1024_n_20_0_0.04_16.phy,G_l_1024_n_20_0_0.04_16.tre,0.198741
G_l_1024_n_20_0_0.04_19.phy,G_l_1024_n_20_0_0.04_19.tre,0.198885
G_l_1024_n_20_0_0.04_20.phy,G_l_1024_n_20_0_0.04_20.tre,0.201401
G_l_1024_n_20_0_0.04_22.phy,G_l_1024_n_20_0_0.04_22.tre,0.199491
G_l_1024_n_20_0_0.04_28.phy,G_l_1024_n_20_0_0.04_28.tre,0.199183
G_l_1024_n_20_0_0.04_3.phy,G_l_1024_n_20_0_0.04_3.tre,0.198707
G_l_1024_n_20_0_0.04_36.phy,G_l_1024_n_20_0_0.04_36.tre,0.198438
G_l_1024_n_20_0_0.04_38.phy,G_l_1024_n_20_0_0.04_38.tre,0.200363
G_l_1024_n_20_0_0.04_4.phy,G_l_1024_n_20_0_0.04_4.tre,0.200197
G_l_1024_n_20_0_0.04_49.phy,G_l_1024_n_20_0_0.04_49.tre,0.198964
G_l_1024_n_20_0_0.04_51.phy,G_l_1024_n_20_0_0.04_51.tre,0.199231
G_l_1024_n_20_0_0.04_63.phy,G_l_1024_n_20_0_0.04_63.tre,0.199197
G_l_1024_n_20_0_0.04_65.phy,G_l_1024_n_20_0_0.04_65.tre,0.199433
G_l_1024_n_20_0_0.04_67.phy,G_l_1024_n_20_0_0.04_67.tre,0.203439
G_l_1024_n_20_0_0.04_72.phy,G_l_1024_n_20_0_0.04_72.tre,0.198526
G_l_1024_n_20_0_0.04_74.phy,G_l_1024_n_20_0_0.04_74.tre,0.198999
G_l_1024_n_20_0_0.04_75.phy,G_l_1024_n_20_0_0.04_75.tre,0.199342
G_l_1024_n_20_0_0.04_76.phy,G_l_1024_n_20_0_0.04_76.tre,0.199492
G_l_1024_n_20_0_0.04_79.phy,G_l_1024_n_20_0_0.04_79.tre,0.199627
G_l_1024_n_20_0_0.04_85.phy,G_l_1024_n_20_0_0.04_85.tre,0.203602
G_l_1024_n_20_0_0.04_9.phy,G_l_1024_n_20_0_0.04_9.tre,0.199700
G_l_1024_n_20_0_0.04_90.phy,G_l_1024_n_20_0_0.04_90.tre,0.198493
G_l_1024_n_20_0_0.04_91.phy,G_l_1024_n_20_0_0.04_91.tre,0.200093
G_l_1024_n_20_0_0.04_95.phy,G_l_1024_n_20_0_0.04_95.tre,0.198791
G_l_1024_n_20_0_0.04_96.phy,G_l_1024_n_20_0_0.04_96.tre,0.199215
G_l_1024_n_20_0_0.04_99.phy,G_l_1024_n_20_0_0.04_99.tre,0.199788
G_l_1024_n_20_0_0_113.phy,G_l_1024_n_20_0_0_113.tre,0.198614
G_l_1024_n_20_0_0_118.phy,G_l_1024_n_20_0_0_118.tre,0.198756
G_l_1024_n_20_0_0_12.phy,G_l_1024_n_20_0_0_12.tre,0.198334
G_l_1024_n_20_0_0_121.phy,G_l_1024_n_20_0_0_121.tre,0.198186
G_l_1024_n_20_0_0_15.phy,G_l_1024_n_20_0_0_15.tre,0.198725
G_l_1024_n_20_0_0_18.phy,G_l_1024_n_20_0_0_18.tre,0.198188
G_l_1024_n_20_0_0_27.phy,G_l_1024_n_20_0_0_27.tre,0.198266
G_l_1024_n_20_0_0_31.phy,G_l_1024_n_20_0_0_31.tre,0.198064
G_l_1024_n_20_0_0_33.phy,G_l_1024_n_20_0_0_33.tre,0.198102
G_l_1024_n_20_0_0_41.phy,G_l_1024_n_20_0_0_41.tre,0.197428
G_l_1024_n_20_0_0_42.phy,G_l_1024_n_20_0_0_42.tre,0.198674
G_l_1024_n_20_0_0_5.phy,G_l_1024_n_20_0_0_5.tre,0.197243
G_l_1024_n_20_0_0_53.phy,G_l_1024_n_20_0_0_53.tre,0.198713
G_l_1024_n_20_0_0_55.phy,G_l_1024_n_20_0_0_55.tre,0.199125
G_l_1024_n_20_0_0_60.phy,G_l_1024_n_20_0_0_60.tre,0.199251
G_l_1024_n_20_0_0_66.phy,G_l_1024_n_20_0_0_66.tre,0.198801
G_l_1024_n_20_0_0_69.phy,G_l_1024_n_20_0_0_69.tre,0.198394
G_l_1024_n_20_0_0_8.phy,G_l_1024_n_20_0_0_8.tre,0.385443
G_l_1024_n_20_0_0_84.phy,G_l_1024_n_20_0_0_84.tre,0.197901
G_l_1024_n_20_0_0_92.phy,G_l_1024_n_20_0_0_92.tre,0.199243
G_l_1024_n_20_0_0_94.phy,G_l_1024_n_20_0_0_94.tre,0.199509
G_l_1024_n_20_0_0_97.phy,G_l_1024_n_20_0_0_97.tre,0.198691
G_l_1024_n_20_0_0_98.phy,G_l_1024_n_20_0_0_98.tre,0.198105
