instance,tree_file,inference_time_seconds
exon_10237.fasta,exon_10237.tre,97.694535
exon_10238.fasta,exon_10238.tre,87.290396
exon_10239.fasta,exon_10239.tre,85.905810
exon_1024.fasta,exon_1024.tre,69.373454
exon_10240.fasta,exon_10240.tre,100.679755
exon_10241.fasta,exon_10241.tre,88.086949
exon_10242.fasta,exon_10242.tre,112.993753
exon_10243.fasta,exon_10243.tre,87.954038
exon_10244.fasta,exon_10244.tre,92.264328
exon_10245.fasta,exon_10245.tre,94.312593
exon_10246.fasta,exon_10246.tre,95.174830
exon_10247.fasta,exon_10247.tre,130.672779
exon_10248.fasta,exon_10248.tre,86.802886
exon_10249.fasta,exon_10249.tre,92.057635
exon_1025.fasta,exon_1025.tre,100.299711
exon_10250.fasta,exon_10250.tre,87.842838
exon_10251.fasta,exon_10251.tre,90.109841
exon_10252.fasta,exon_10252.tre,96.680149
exon_10254.fasta,exon_10254.tre,116.437404
exon_10255.fasta,exon_10255.tre,93.543293
exon_10256.fasta,exon_10256.tre,83.703221
exon_10258.fasta,exon_10258.tre,131.984114
exon_10259.fasta,exon_10259.tre,81.855549
exon_1026.fasta,exon_1026.tre,105.715667
exon_10260.fasta,exon_10260.tre,87.117249
exon_10261.fasta,exon_10261.tre,77.441669
exon_10262.fasta,exon_10262.tre,75.425331
exon_10265.fasta,exon_10265.tre,98.047239
exon_10266.fasta,exon_10266.tre,81.657183
exon_10268.fasta,exon_10268.tre,94.353519
exon_1027.fasta,exon_1027.tre,120.018285
exon_10270.fasta,exon_10270.tre,78.572072
exon_10271.fasta,exon_10271.tre,75.738592
exon_10272.fasta,exon_10272.tre,92.423732
exon_10274.fasta,exon_10274.tre,86.520697
exon_10275.fasta,exon_10275.tre,87.950064
exon_10276.fasta,exon_10276.tre,78.966690
exon_10277.fasta,exon_10277.tre,87.431051
exon_10278.fasta,exon_10278.tre,88.445773
exon_10279.fasta,exon_10279.tre,110.015192
exon_1028.fasta,exon_1028.tre,90.995139
exon_10280.fasta,exon_10280.tre,73.693330
exon_10281.fasta,exon_10281.tre,78.102569
exon_10283.fasta,exon_10283.tre,89.278143
exon_10286.fasta,exon_10286.tre,129.270830
exon_10287.fasta,exon_10287.tre,89.561923
exon_10288.fasta,exon_10288.tre,88.683760
exon_10289.fasta,exon_10289.tre,85.504765
exon_1029.fasta,exon_1029.tre,76.002173
exon_10290.fasta,exon_10290.tre,78.379359
exon_10291.fasta,exon_10291.tre,97.520346
exon_10292.fasta,exon_10292.tre,96.005234
exon_10294.fasta,exon_10294.tre,76.768988
exon_10295.fasta,exon_10295.tre,80.459777
exon_10297.fasta,exon_10297.tre,156.371922
exon_10298.fasta,exon_10298.tre,94.901446
exon_1030.fasta,exon_1030.tre,94.509513
exon_10300.fasta,exon_10300.tre,73.968606
exon_10301.fasta,exon_10301.tre,159.921650
exon_10302.fasta,exon_10302.tre,87.724599
exon_10303.fasta,exon_10303.tre,104.381952
exon_10304.fasta,exon_10304.tre,98.285980
exon_10305.fasta,exon_10305.tre,88.827018
exon_10306.fasta,exon_10306.tre,90.459323
exon_10307.fasta,exon_10307.tre,80.444378
exon_10309.fasta,exon_10309.tre,82.099945
exon_10310.fasta,exon_10310.tre,80.911635
exon_10311.fasta,exon_10311.tre,202.146621
exon_10313.fasta,exon_10313.tre,95.805509
exon_10315.fasta,exon_10315.tre,96.582944
exon_10318.fasta,exon_10318.tre,75.010494
exon_10319.fasta,exon_10319.tre,81.109355
exon_10320.fasta,exon_10320.tre,90.671484
exon_10322.fasta,exon_10322.tre,124.398799
exon_10323.fasta,exon_10323.tre,75.480447
exon_10324.fasta,exon_10324.tre,103.545023
exon_10326.fasta,exon_10326.tre,80.957560
exon_10327.fasta,exon_10327.tre,83.487557
exon_10328.fasta,exon_10328.tre,196.428959
exon_10329.fasta,exon_10329.tre,85.843450
exon_10331.fasta,exon_10331.tre,93.535155
exon_10332.fasta,exon_10332.tre,88.202140
exon_10333.fasta,exon_10333.tre,104.499700
exon_10334.fasta,exon_10334.tre,144.511736
exon_10337.fasta,exon_10337.tre,79.477324
exon_10338.fasta,exon_10338.tre,102.707518
exon_10341.fasta,exon_10341.tre,90.296422
exon_10342.fasta,exon_10342.tre,105.328090
exon_10343.fasta,exon_10343.tre,79.155512
exon_10344.fasta,exon_10344.tre,103.929680
exon_10345.fasta,exon_10345.tre,86.531651
exon_10346.fasta,exon_10346.tre,84.043435
exon_10347.fasta,exon_10347.tre,87.386905
exon_10348.fasta,exon_10348.tre,101.514753
exon_10349.fasta,exon_10349.tre,97.139953
exon_1035.fasta,exon_1035.tre,89.844547
exon_10350.fasta,exon_10350.tre,91.892389
exon_10351.fasta,exon_10351.tre,96.538128
exon_10352.fasta,exon_10352.tre,88.851583
exon_10354.fasta,exon_10354.tre,93.488474
exon_10356.fasta,exon_10356.tre,94.567157
exon_10359.fasta,exon_10359.tre,79.060814
exon_1036.fasta,exon_1036.tre,91.427034
exon_10360.fasta,exon_10360.tre,92.208180
exon_10361.fasta,exon_10361.tre,139.348946
exon_10362.fasta,exon_10362.tre,123.638323
exon_10363.fasta,exon_10363.tre,74.699639
exon_10364.fasta,exon_10364.tre,74.118963
exon_10367.fasta,exon_10367.tre,101.905648
exon_10369.fasta,exon_10369.tre,92.734425
exon_1037.fasta,exon_1037.tre,91.774391
exon_10371.fasta,exon_10371.tre,92.429066
exon_10372.fasta,exon_10372.tre,99.846670
exon_10374.fasta,exon_10374.tre,106.376779
exon_10375.fasta,exon_10375.tre,95.905756
exon_10376.fasta,exon_10376.tre,136.033360
exon_10377.fasta,exon_10377.tre,91.773812
exon_10378.fasta,exon_10378.tre,100.700613
exon_10379.fasta,exon_10379.tre,78.537318
exon_1038.fasta,exon_1038.tre,90.304935
exon_10381.fasta,exon_10381.tre,91.479043
exon_10382.fasta,exon_10382.tre,79.356495
