dataset	gene	tree_file	rf	nrf
SongD1	gene327	gene327.treefile	16.0	0.23529411764705882
SongD1	gene328	gene328.treefile	12.0	0.17647058823529413
SongD1	gene33	gene33.treefile	18.0	0.2647058823529412
SongD1	gene330	gene330.treefile	6.0	0.08823529411764706
SongD1	gene331	gene331.treefile	20.0	0.29411764705882354
SongD1	gene332	gene332.treefile	30.0	0.4411764705882353
SongD1	gene333	gene333.treefile	14.0	0.20588235294117646
SongD1	gene334	gene334.treefile	16.0	0.23529411764705882
SongD1	gene335	gene335.treefile	18.0	0.2647058823529412
SongD1	gene336	gene336.treefile	32.0	0.47058823529411764
SongD1	gene337	gene337.treefile	28.0	0.4117647058823529
SongD1	gene338	gene338.treefile	10.0	0.14705882352941177
SongD1	gene339	gene339.treefile	20.0	0.29411764705882354
SongD1	gene34	gene34.treefile	16.0	0.23529411764705882
SongD1	gene340	gene340.treefile	36.0	0.5294117647058824
SongD1	gene341	gene341.treefile	26.0	0.38235294117647056
SongD1	gene342	gene342.treefile	18.0	0.2647058823529412
SongD1	gene343	gene343.treefile	10.0	0.14705882352941177
SongD1	gene344	gene344.treefile	22.0	0.3235294117647059
SongD1	gene345	gene345.treefile	16.0	0.23529411764705882
SongD1	gene346	gene346.treefile	10.0	0.14705882352941177
SongD1	gene347	gene347.treefile	16.0	0.23529411764705882
SongD1	gene348	gene348.treefile	20.0	0.29411764705882354
SongD1	gene349	gene349.treefile	20.0	0.29411764705882354
SongD1	gene350	gene350.treefile	18.0	0.2647058823529412
SongD1	gene351	gene351.treefile	30.0	0.4411764705882353
SongD1	gene352	gene352.treefile	18.0	0.2647058823529412
SongD1	gene353	gene353.treefile	34.0	0.5
SongD1	gene354	gene354.treefile	20.0	0.29411764705882354
SongD1	gene355	gene355.treefile	14.0	0.20588235294117646
SongD1	gene356	gene356.treefile	12.0	0.17647058823529413
SongD1	gene357	gene357.treefile	12.0	0.17647058823529413
SongD1	gene359	gene359.treefile	20.0	0.29411764705882354
SongD1	gene36	gene36.treefile	12.0	0.17647058823529413
SongD1	gene360	gene360.treefile	40.0	0.5882352941176471
SongD1	gene361	gene361.treefile	26.0	0.38235294117647056
SongD1	gene362	gene362.treefile	12.0	0.17647058823529413
SongD1	gene363	gene363.treefile	12.0	0.17647058823529413
SongD1	gene364	gene364.treefile	12.0	0.17647058823529413
SongD1	gene365	gene365.treefile	20.0	0.29411764705882354
SongD1	gene366	gene366.treefile	22.0	0.3235294117647059
SongD1	gene367	gene367.treefile	10.0	0.14705882352941177
SongD1	gene368	gene368.treefile	32.0	0.47058823529411764
SongD1	gene369	gene369.treefile	30.0	0.4411764705882353
SongD1	gene37	gene37.treefile	32.0	0.47058823529411764
SongD1	gene370	gene370.treefile	34.0	0.5
SongD1	gene371	gene371.treefile	42.0	0.6176470588235294
SongD1	gene372	gene372.treefile	20.0	0.29411764705882354
SongD1	gene373	gene373.treefile	38.0	0.5588235294117647
SongD1	gene374	gene374.treefile	16.0	0.23529411764705882
SongD1	gene375	gene375.treefile	26.0	0.38235294117647056
SongD1	gene376	gene376.treefile	10.0	0.14705882352941177
SongD1	gene377	gene377.treefile	18.0	0.2647058823529412
SongD1	gene378	gene378.treefile	10.0	0.14705882352941177
SongD1	gene379	gene379.treefile	32.0	0.47058823529411764
SongD1	gene38	gene38.treefile	16.0	0.23529411764705882
SongD1	gene380	gene380.treefile	22.0	0.3235294117647059
SongD1	gene381	gene381.treefile	14.0	0.20588235294117646
SongD1	gene382	gene382.treefile	8.0	0.11764705882352941
