dataset	gene	tree_file	rf	nrf
WickD3b	6366	RAxML_bestTree.6366	50.0	0.3333333333333333
WickD3b	6374	RAxML_bestTree.6374	36.0	0.33962264150943394
WickD3b	6376	RAxML_bestTree.6376	16.0	0.25806451612903225
WickD3b	6379	RAxML_bestTree.6379	32.0	0.4444444444444444
WickD3b	6380	RAxML_bestTree.6380	62.0	0.3924050632911392
WickD3b	6381	RAxML_bestTree.6381	62.0	0.49206349206349204
WickD3b	6383	RAxML_bestTree.6383	42.0	0.328125
WickD3b	6387	RAxML_bestTree.6387	22.0	0.21568627450980393
WickD3b	6390	RAxML_bestTree.6390	60.0	0.39473684210526316
WickD3b	6392	RAxML_bestTree.6392	76.0	0.5671641791044776
WickD3b	6401	RAxML_bestTree.6401	30.0	0.3333333333333333
WickD3b	6403	RAxML_bestTree.6403	44.0	0.4
WickD3b	6405	RAxML_bestTree.6405	46.0	0.359375
WickD3b	6406	RAxML_bestTree.6406	84.0	0.5915492957746479
WickD3b	6407	RAxML_bestTree.6407	74.0	0.5606060606060606
WickD3b	6410	RAxML_bestTree.6410	40.0	0.6896551724137931
WickD3b	6411	RAxML_bestTree.6411	28.0	0.2857142857142857
WickD3b	6412	RAxML_bestTree.6412	46.0	0.4107142857142857
WickD3b	6413	RAxML_bestTree.6413	26.0	0.38235294117647056
WickD3b	6414	RAxML_bestTree.6414	42.0	0.3333333333333333
WickD3b	6416	RAxML_bestTree.6416	50.0	0.44642857142857145
WickD3b	6418	RAxML_bestTree.6418	32.0	0.3404255319148936
WickD3b	6421	RAxML_bestTree.6421	46.0	0.4107142857142857
WickD3b	6422	RAxML_bestTree.6422	56.0	0.42424242424242425
WickD3b	6425	RAxML_bestTree.6425	24.0	0.3076923076923077
WickD3b	6427	RAxML_bestTree.6427	32.0	0.5714285714285714
WickD3b	6430	RAxML_bestTree.6430	22.0	0.1896551724137931
WickD3b	6431	RAxML_bestTree.6431	38.0	0.27941176470588236
WickD3b	6433	RAxML_bestTree.6433	54.0	0.6
WickD3b	6434	RAxML_bestTree.6434	26.0	0.3939393939393939
WickD3b	6436	RAxML_bestTree.6436	54.0	0.7941176470588235
WickD3b	6437	RAxML_bestTree.6437	16.0	0.2222222222222222
WickD3b	6438	RAxML_bestTree.6438	14.0	0.35
WickD3b	6440	RAxML_bestTree.6440	70.0	0.7608695652173914
WickD3b	6442	RAxML_bestTree.6442	40.0	0.3076923076923077
WickD3b	6445	RAxML_bestTree.6445	12.0	0.5
WickD3b	6450	RAxML_bestTree.6450	14.0	0.2413793103448276
WickD3b	6451	RAxML_bestTree.6451	72.0	0.6666666666666666
WickD3b	6458	RAxML_bestTree.6458	48.0	0.7058823529411765
WickD3b	6459	RAxML_bestTree.6459	52.0	0.6190476190476191
WickD3b	6460	RAxML_bestTree.6460	70.0	0.4861111111111111
WickD3b	6472	RAxML_bestTree.6472	10.0	0.29411764705882354
WickD3b	6476	RAxML_bestTree.6476	82.0	0.8367346938775511
WickD3b	6477	RAxML_bestTree.6477	10.0	0.25
WickD3b	6479	RAxML_bestTree.6479	34.0	0.3148148148148148
WickD3b	6486	RAxML_bestTree.6486	44.0	0.5641025641025641
WickD3b	6490	RAxML_bestTree.6490	38.0	0.4523809523809524
WickD3b	6491	RAxML_bestTree.6491	38.0	0.6333333333333333
WickD3b	6493	RAxML_bestTree.6493	42.0	0.525
WickD3b	6494	RAxML_bestTree.6494	58.0	0.38666666666666666
WickD3b	6495	RAxML_bestTree.6495	82.0	0.640625
WickD3b	6500	RAxML_bestTree.6500	24.0	0.7058823529411765
WickD3b	6502	RAxML_bestTree.6502	66.0	0.5238095238095238
WickD3b	6507	RAxML_bestTree.6507	20.0	0.29411764705882354
WickD3b	6510	RAxML_bestTree.6510	14.0	0.22580645161290322
WickD3b	6511	RAxML_bestTree.6511	50.0	0.7142857142857143
WickD3b	6512	RAxML_bestTree.6512	62.0	0.543859649122807
WickD3b	6514	RAxML_bestTree.6514	22.0	0.2894736842105263
WickD3b	6515	RAxML_bestTree.6515	58.0	0.5471698113207547
WickD3b	6518	RAxML_bestTree.6518	46.0	0.3194444444444444
WickD3b	6524	RAxML_bestTree.6524	66.0	0.559322033898305
WickD3b	6525	RAxML_bestTree.6525	50.0	0.4098360655737705
WickD3b	6526	RAxML_bestTree.6526	56.0	0.4
WickD3b	6529	RAxML_bestTree.6529	54.0	0.5510204081632653
WickD3b	6531	RAxML_bestTree.6531	56.0	0.4827586206896552
WickD3b	6532	RAxML_bestTree.6532	58.0	0.453125
WickD3b	6533	RAxML_bestTree.6533	24.0	0.41379310344827586
WickD3b	6534	RAxML_bestTree.6534	60.0	0.39473684210526316
WickD3b	6537	RAxML_bestTree.6537	26.0	0.3170731707317073
WickD3b	6539	RAxML_bestTree.6539	86.0	0.7413793103448276
WickD3b	6551	RAxML_bestTree.6551	32.0	0.5517241379310345
WickD3b	6552	RAxML_bestTree.6552	32.0	0.27586206896551724
WickD3b	6554	RAxML_bestTree.6554	22.0	0.5238095238095238
WickD3b	6558	RAxML_bestTree.6558	38.0	0.36538461538461536
WickD3b	6560	RAxML_bestTree.6560	36.0	0.33962264150943394
WickD3b	6563	RAxML_bestTree.6563	50.0	0.423728813559322
WickD3b	6564	RAxML_bestTree.6564	68.0	0.53125
WickD3b	6572	RAxML_bestTree.6572	50.0	0.43859649122807015
WickD3b	6575	RAxML_bestTree.6575	82.0	0.6029411764705882
WickD3b	6576	RAxML_bestTree.6576	30.0	0.2777777777777778
WickD3b	6578	RAxML_bestTree.6578	64.0	0.49230769230769234
WickD3b	6580	RAxML_bestTree.6580	34.0	0.4473684210526316
WickD3b	6581	RAxML_bestTree.6581	58.0	0.725
WickD3b	6586	RAxML_bestTree.6586	52.0	0.48148148148148145
WickD3b	6587	RAxML_bestTree.6587	6.0	0.13636363636363635
WickD3b	6588	RAxML_bestTree.6588	76.0	0.5846153846153846
WickD3b	6591	RAxML_bestTree.6591	12.0	0.46153846153846156
WickD3b	6592	RAxML_bestTree.6592	36.0	0.4864864864864865
WickD3b	6594	RAxML_bestTree.6594	32.0	0.5925925925925926
WickD3b	6596	RAxML_bestTree.6596	24.0	0.2608695652173913
WickD3b	6600	RAxML_bestTree.6600	90.0	0.5921052631578947
WickD3b	6602	RAxML_bestTree.6602	12.0	0.4
WickD3b	6603	RAxML_bestTree.6603	6.0	0.75
WickD3b	6604	RAxML_bestTree.6604	44.0	0.3333333333333333
WickD3b	6608	RAxML_bestTree.6608	64.0	0.7111111111111111
WickD3b	6609	RAxML_bestTree.6609	16.0	0.27586206896551724
WickD3b	6614	RAxML_bestTree.6614	50.0	0.43103448275862066
WickD3b	6616	RAxML_bestTree.6616	90.0	0.5555555555555556
WickD3b	6618	RAxML_bestTree.6618	22.0	0.39285714285714285
WickD3b	6619	RAxML_bestTree.6619	66.0	0.42857142857142855
WickD3b	6635	RAxML_bestTree.6635	14.0	0.4666666666666667
WickD3b	6643	RAxML_bestTree.6643	86.0	0.5657894736842105
WickD3b	6646	RAxML_bestTree.6646	46.0	0.41818181818181815
