dataset	gene	tree_file	rf	nrf
WickD3b	6695	6695.treefile	16.0	0.23529411764705882
WickD3b	6697	6697.treefile	92.0	0.7796610169491526
WickD3b	6700	6700.treefile	72.0	0.6545454545454545
WickD3b	6701	6701.treefile	54.0	0.627906976744186
WickD3b	6703	6703.treefile	56.0	0.5185185185185185
WickD3b	6706	6706.treefile	50.0	0.4098360655737705
WickD3b	6708	6708.treefile	50.0	0.423728813559322
WickD3b	6713	6713.treefile	42.0	0.7
WickD3b	6715	6715.treefile	26.0	0.28888888888888886
WickD3b	6725	6725.treefile	4.0	0.07407407407407407
WickD3b	6728	6728.treefile	24.0	0.375
WickD3b	6729	6729.treefile	58.0	0.5087719298245614
WickD3b	6731	6731.treefile	52.0	0.5
WickD3b	6732	6732.treefile	74.0	0.6271186440677966
WickD3b	6737	6737.treefile	2.0	0.09090909090909091
WickD3b	6740	6740.treefile	28.0	0.2916666666666667
WickD3b	6743	6743.treefile	40.0	0.45454545454545453
WickD3b	6749	6749.treefile	68.0	0.576271186440678
WickD3b	6750	6750.treefile	44.0	0.3728813559322034
WickD3b	6751	6751.treefile	52.0	0.5306122448979592
WickD3b	6753	6753.treefile	26.0	0.48148148148148145
WickD3b	6757	6757.treefile	74.0	0.46835443037974683
WickD3b	6770	6770.treefile	8.0	0.36363636363636365
WickD3b	6775	6775.treefile	22.0	0.4583333333333333
WickD3b	6779	6779.treefile	2.0	0.16666666666666666
WickD3b	6785	6785.treefile	98.0	0.6805555555555556
WickD3b	6786	6786.treefile	10.0	0.45454545454545453
WickD3b	6787	6787.treefile	8.0	0.2
WickD3b	6788	6788.treefile	8.0	0.2857142857142857
WickD3b	6789	6789.treefile	0.0	0.0
WickD3b	6790	6790.treefile	56.0	0.42424242424242425
WickD3b	6792	6792.treefile	48.0	0.8275862068965517
WickD3b	6795	6795.treefile	26.0	0.3611111111111111
WickD3b	6800	6800.treefile	82.0	0.6949152542372882
WickD3b	6804	6804.treefile	22.0	0.5
WickD3b	6805	6805.treefile	48.0	0.5217391304347826
WickD3b	6806	6806.treefile	32.0	0.47058823529411764
WickD3b	6807	6807.treefile	76.0	0.6031746031746031
WickD3b	6808	6808.treefile	0.0	0.0
WickD3b	6810	6810.treefile	62.0	0.6888888888888889
WickD3b	6813	6813.treefile	54.0	0.43548387096774194
WickD3b	6818	6818.treefile	40.0	0.4
WickD3b	6820	6820.treefile	20.0	0.2702702702702703
WickD3b	6822	6822.treefile	68.0	0.4857142857142857
WickD3b	6827	6827.treefile	46.0	0.6216216216216216
WickD3b	6831	6831.treefile	0.0	0.0
WickD3b	6832	6832.treefile	2.0	0.5
WickD3b	6836	6836.treefile	40.0	0.2631578947368421
WickD3b	6838	6838.treefile	36.0	0.46153846153846156
WickD3b	6839	6839.treefile	38.0	0.3584905660377358
WickD3b	6842	6842.treefile	80.0	0.5
WickD3b	6844	6844.treefile	24.0	0.34285714285714286
WickD3b	6849	6849.treefile	60.0	0.5357142857142857
WickD3b	6852	6852.treefile	44.0	0.46808510638297873
WickD3b	6854	6854.treefile	24.0	0.35294117647058826
WickD3b	6857	6857.treefile	10.0	0.22727272727272727
WickD3b	6863	6863.treefile	54.0	0.54
WickD3b	6866	6866.treefile	32.0	0.5
WickD3b	6868	6868.treefile	60.0	0.5555555555555556
WickD3b	6870	6870.treefile	50.0	0.390625
WickD3b	6872	6872.treefile	62.0	0.484375
WickD3b	6874	6874.treefile	74.0	0.578125
WickD3b	6875	6875.treefile	70.0	0.6730769230769231
WickD3b	6877	6877.treefile	76.0	0.5588235294117647
WickD3b	6878	6878.treefile	26.0	0.48148148148148145
WickD3b	6887	6887.treefile	14.0	0.35
WickD3b	6890	6890.treefile	46.0	0.48936170212765956
WickD3b	6891	6891.treefile	46.0	0.5348837209302325
