instance,tree_file,inference_time_seconds
ENSG00000007312.nuc.ord.aln,ENSG00000007312.nuc.ord.tre,0.363255
ENSG00000007314.nuc.ord.aln,ENSG00000007314.nuc.ord.tre,3.236798
ENSG00000007341.nuc.ord.aln,ENSG00000007341.nuc.ord.tre,0.599061
ENSG00000007372.nuc.ord.aln,ENSG00000007372.nuc.ord.tre,0.469548
ENSG00000007376.nuc.ord.aln,ENSG00000007376.nuc.ord.tre,0.280986
ENSG00000007384.nuc.ord.aln,ENSG00000007384.nuc.ord.tre,0.832014
ENSG00000007392.nuc.ord.aln,ENSG00000007392.nuc.ord.tre,0.384077
ENSG00000007520.nuc.ord.aln,ENSG00000007520.nuc.ord.tre,0.305703
ENSG00000007545.nuc.ord.aln,ENSG00000007545.nuc.ord.tre,1.939089
ENSG00000007866.nuc.ord.aln,ENSG00000007866.nuc.ord.tre,0.425472
ENSG00000007908.nuc.ord.aln,ENSG00000007908.nuc.ord.tre,0.703718
ENSG00000007923.nuc.ord.aln,ENSG00000007923.nuc.ord.tre,0.468177
ENSG00000007933.nuc.ord.aln,ENSG00000007933.nuc.ord.tre,0.418885
ENSG00000007944.nuc.ord.aln,ENSG00000007944.nuc.ord.tre,0.454079
ENSG00000007952.nuc.ord.aln,ENSG00000007952.nuc.ord.tre,0.396150
ENSG00000007968.nuc.ord.aln,ENSG00000007968.nuc.ord.tre,0.411186
ENSG00000008018.nuc.ord.aln,ENSG00000008018.nuc.ord.tre,0.308170
ENSG00000008056.nuc.ord.aln,ENSG00000008056.nuc.ord.tre,0.530096
ENSG00000008083.nuc.ord.aln,ENSG00000008083.nuc.ord.tre,1.509836
ENSG00000008086.nuc.ord.aln,ENSG00000008086.nuc.ord.tre,1.369266
ENSG00000008118.nuc.ord.aln,ENSG00000008118.nuc.ord.tre,0.409192
ENSG00000008128.nuc.ord.aln,ENSG00000008128.nuc.ord.tre,1.283461
ENSG00000008130.nuc.ord.aln,ENSG00000008130.nuc.ord.tre,0.943655
ENSG00000008197.nuc.ord.aln,ENSG00000008197.nuc.ord.tre,0.449936
ENSG00000008226.nuc.ord.aln,ENSG00000008226.nuc.ord.tre,2.874670
ENSG00000008256.nuc.ord.aln,ENSG00000008256.nuc.ord.tre,0.385745
ENSG00000008277.nuc.ord.aln,ENSG00000008277.nuc.ord.tre,0.997547
ENSG00000008282.nuc.ord.aln,ENSG00000008282.nuc.ord.tre,0.339161
ENSG00000008283.nuc.ord.aln,ENSG00000008283.nuc.ord.tre,0.301346
ENSG00000008294.nuc.ord.aln,ENSG00000008294.nuc.ord.tre,1.641160
ENSG00000008311.nuc.ord.aln,ENSG00000008311.nuc.ord.tre,0.861824
ENSG00000008323.nuc.ord.aln,ENSG00000008323.nuc.ord.tre,0.737306
ENSG00000008324.nuc.ord.aln,ENSG00000008324.nuc.ord.tre,0.265501
ENSG00000008394.nuc.ord.aln,ENSG00000008394.nuc.ord.tre,0.312473
ENSG00000008405.nuc.ord.aln,ENSG00000008405.nuc.ord.tre,0.558405
ENSG00000008513.nuc.ord.aln,ENSG00000008513.nuc.ord.tre,0.335893
ENSG00000008838.nuc.ord.aln,ENSG00000008838.nuc.ord.tre,0.933496
ENSG00000008853.nuc.ord.aln,ENSG00000008853.nuc.ord.tre,0.538103
ENSG00000008869.nuc.ord.aln,ENSG00000008869.nuc.ord.tre,3.179767
ENSG00000008952.nuc.ord.aln,ENSG00000008952.nuc.ord.tre,0.518256
ENSG00000009307.nuc.ord.aln,ENSG00000009307.nuc.ord.tre,0.876354
ENSG00000009335.nuc.ord.aln,ENSG00000009335.nuc.ord.tre,1.292099
ENSG00000009413.nuc.ord.aln,ENSG00000009413.nuc.ord.tre,6.600065
ENSG00000009694.nuc.ord.aln,ENSG00000009694.nuc.ord.tre,4.881982
ENSG00000009709.nuc.ord.aln,ENSG00000009709.nuc.ord.tre,0.461083
ENSG00000009724.nuc.ord.aln,ENSG00000009724.nuc.ord.tre,0.666613
ENSG00000009765.nuc.ord.aln,ENSG00000009765.nuc.ord.tre,0.424415
ENSG00000009780.nuc.ord.aln,ENSG00000009780.nuc.ord.tre,0.558018
ENSG00000009790.nuc.ord.aln,ENSG00000009790.nuc.ord.tre,0.471549
ENSG00000009830.nuc.ord.aln,ENSG00000009830.nuc.ord.tre,0.799883
ENSG00000009844.nuc.ord.aln,ENSG00000009844.nuc.ord.tre,0.371440
ENSG00000009950.nuc.ord.aln,ENSG00000009950.nuc.ord.tre,0.828068
ENSG00000009954.nuc.ord.aln,ENSG00000009954.nuc.ord.tre,1.707582
ENSG00000010017.nuc.ord.aln,ENSG00000010017.nuc.ord.tre,0.864233
ENSG00000010072.nuc.ord.aln,ENSG00000010072.nuc.ord.tre,0.499281
ENSG00000010165.nuc.ord.aln,ENSG00000010165.nuc.ord.tre,0.537898
ENSG00000010219.nuc.ord.aln,ENSG00000010219.nuc.ord.tre,0.778220
ENSG00000010244.nuc.ord.aln,ENSG00000010244.nuc.ord.tre,0.466642
ENSG00000010256.nuc.ord.aln,ENSG00000010256.nuc.ord.tre,0.442586
ENSG00000010270.nuc.ord.aln,ENSG00000010270.nuc.ord.tre,0.344547
ENSG00000010278.nuc.ord.aln,ENSG00000010278.nuc.ord.tre,0.335105
ENSG00000010292.nuc.ord.aln,ENSG00000010292.nuc.ord.tre,1.735735
ENSG00000010318.nuc.ord.aln,ENSG00000010318.nuc.ord.tre,0.540732
ENSG00000010322.nuc.ord.aln,ENSG00000010322.nuc.ord.tre,2.563469
ENSG00000010327.nuc.ord.aln,ENSG00000010327.nuc.ord.tre,4.232306
ENSG00000010379.nuc.ord.aln,ENSG00000010379.nuc.ord.tre,0.456533
ENSG00000010404.nuc.ord.aln,ENSG00000010404.nuc.ord.tre,0.476538
ENSG00000010610.nuc.ord.aln,ENSG00000010610.nuc.ord.tre,0.359476
ENSG00000010626.nuc.ord.aln,ENSG00000010626.nuc.ord.tre,0.400183
ENSG00000010671.nuc.ord.aln,ENSG00000010671.nuc.ord.tre,0.579960
ENSG00000010704.nuc.ord.aln,ENSG00000010704.nuc.ord.tre,0.348398
ENSG00000010803.nuc.ord.aln,ENSG00000010803.nuc.ord.tre,0.681525
ENSG00000010810.nuc.ord.aln,ENSG00000010810.nuc.ord.tre,0.491944
ENSG00000010818.nuc.ord.aln,ENSG00000010818.nuc.ord.tre,3.948108
ENSG00000010932.nuc.ord.aln,ENSG00000010932.nuc.ord.tre,0.499899
ENSG00000011009.nuc.ord.aln,ENSG00000011009.nuc.ord.tre,0.230798
ENSG00000011021.nuc.ord.aln,ENSG00000011021.nuc.ord.tre,2.321920
ENSG00000011028.nuc.ord.aln,ENSG00000011028.nuc.ord.tre,1.649820
ENSG00000011083.nuc.ord.aln,ENSG00000011083.nuc.ord.tre,0.476209
ENSG00000011114.nuc.ord.aln,ENSG00000011114.nuc.ord.tre,1.097066
ENSG00000011143.nuc.ord.aln,ENSG00000011143.nuc.ord.tre,0.509774
ENSG00000011198.nuc.ord.aln,ENSG00000011198.nuc.ord.tre,0.400452
ENSG00000011258.nuc.ord.aln,ENSG00000011258.nuc.ord.tre,0.530085
ENSG00000011260.nuc.ord.aln,ENSG00000011260.nuc.ord.tre,0.547537
ENSG00000011295.nuc.ord.aln,ENSG00000011295.nuc.ord.tre,0.516355
ENSG00000011332.nuc.ord.aln,ENSG00000011332.nuc.ord.tre,0.299647
ENSG00000011376.nuc.ord.aln,ENSG00000011376.nuc.ord.tre,0.839665
ENSG00000011405.nuc.ord.aln,ENSG00000011405.nuc.ord.tre,2.058471
ENSG00000011422.nuc.ord.aln,ENSG00000011422.nuc.ord.tre,0.373854
ENSG00000011426.nuc.ord.aln,ENSG00000011426.nuc.ord.tre,1.282879
ENSG00000011454.nuc.ord.aln,ENSG00000011454.nuc.ord.tre,1.167479
ENSG00000011465.nuc.ord.aln,ENSG00000011465.nuc.ord.tre,0.425721
ENSG00000011478.nuc.ord.aln,ENSG00000011478.nuc.ord.tre,0.340268
ENSG00000011485.nuc.ord.aln,ENSG00000011485.nuc.ord.tre,0.406663
ENSG00000011523.nuc.ord.aln,ENSG00000011523.nuc.ord.tre,0.727372
ENSG00000011566.nuc.ord.aln,ENSG00000011566.nuc.ord.tre,0.740404
ENSG00000011590.nuc.ord.aln,ENSG00000011590.nuc.ord.tre,0.397324
ENSG00000011638.nuc.ord.aln,ENSG00000011638.nuc.ord.tre,0.331798
ENSG00000011677.nuc.ord.aln,ENSG00000011677.nuc.ord.tre,0.411418
ENSG00000012048.nuc.ord.aln,ENSG00000012048.nuc.ord.tre,2.659037
ENSG00000012061.nuc.ord.aln,ENSG00000012061.nuc.ord.tre,0.338625
ENSG00000012124.nuc.ord.aln,ENSG00000012124.nuc.ord.tre,0.834626
ENSG00000012171.nuc.ord.aln,ENSG00000012171.nuc.ord.tre,0.659284
ENSG00000012174.nuc.ord.aln,ENSG00000012174.nuc.ord.tre,0.665666
ENSG00000012232.nuc.ord.aln,ENSG00000012232.nuc.ord.tre,0.825267
ENSG00000012504.nuc.ord.aln,ENSG00000012504.nuc.ord.tre,0.630559
ENSG00000012660.nuc.ord.aln,ENSG00000012660.nuc.ord.tre,0.479888
ENSG00000012779.nuc.ord.aln,ENSG00000012779.nuc.ord.tre,0.627118
ENSG00000012822.nuc.ord.aln,ENSG00000012822.nuc.ord.tre,0.552927
ENSG00000012963.nuc.ord.aln,ENSG00000012963.nuc.ord.tre,0.413389
ENSG00000012983.nuc.ord.aln,ENSG00000012983.nuc.ord.tre,1.028976
