G_l_256_n_100_0_0.01_8.phy,G_l_256_n_100_0_0.01_8.tre,0.875152
G_l_256_n_100_0_0.01_81.phy,G_l_256_n_100_0_0.01_81.tre,0.869361
G_l_256_n_100_0_0.01_85.phy,G_l_256_n_100_0_0.01_85.tre,1.020012
G_l_256_n_100_0_0.01_89.phy,G_l_256_n_100_0_0.01_89.tre,0.862019
G_l_256_n_100_0_0.01_9.phy,G_l_256_n_100_0_0.01_9.tre,0.867584
G_l_256_n_100_0_0.01_91.phy,G_l_256_n_100_0_0.01_91.tre,0.870564
G_l_256_n_100_0_0.01_92.phy,G_l_256_n_100_0_0.01_92.tre,0.878621
G_l_256_n_100_0_0.01_94.phy,G_l_256_n_100_0_0.01_94.tre,0.990306
G_l_256_n_100_0_0.01_96.phy,G_l_256_n_100_0_0.01_96.tre,0.875444
G_l_256_n_100_0_0.02_1.phy,G_l_256_n_100_0_0.02_1.tre,0.873256
G_l_256_n_100_0_0.02_10.phy,G_l_256_n_100_0_0.02_10.tre,0.879166
G_l_256_n_100_0_0.02_100.phy,G_l_256_n_100_0_0.02_100.tre,0.990717
G_l_256_n_100_0_0.02_104.phy,G_l_256_n_100_0_0.02_104.tre,0.875795
G_l_256_n_100_0_0.02_105.phy,G_l_256_n_100_0_0.02_105.tre,0.876425
G_l_256_n_100_0_0.02_106.phy,G_l_256_n_100_0_0.02_106.tre,0.879000
G_l_256_n_100_0_0.02_113.phy,G_l_256_n_100_0_0.02_113.tre,0.874553
G_l_256_n_100_0_0.02_114.phy,G_l_256_n_100_0_0.02_114.tre,0.983770
G_l_256_n_100_0_0.02_124.phy,G_l_256_n_100_0_0.02_124.tre,0.875465
G_l_256_n_100_0_0.02_125.phy,G_l_256_n_100_0_0.02_125.tre,0.874878
G_l_256_n_100_0_0.02_14.phy,G_l_256_n_100_0_0.02_14.tre,0.877995
G_l_256_n_100_0_0.02_19.phy,G_l_256_n_100_0_0.02_19.tre,0.875433
G_l_256_n_100_0_0.02_20.phy,G_l_256_n_100_0_0.02_20.tre,0.990216
G_l_256_n_100_0_0.02_26.phy,G_l_256_n_100_0_0.02_26.tre,0.873235
G_l_256_n_100_0_0.02_4.phy,G_l_256_n_100_0_0.02_4.tre,0.872285
G_l_256_n_100_0_0.02_47.phy,G_l_256_n_100_0_0.02_47.tre,0.876051
G_l_256_n_100_0_0.02_67.phy,G_l_256_n_100_0_0.02_67.tre,0.875471
G_l_256_n_100_0_0.02_68.phy,G_l_256_n_100_0_0.02_68.tre,0.992018
G_l_256_n_100_0_0.02_70.phy,G_l_256_n_100_0_0.02_70.tre,0.874769
G_l_256_n_100_0_0.02_80.phy,G_l_256_n_100_0_0.02_80.tre,0.875381
G_l_256_n_100_0_0.02_82.phy,G_l_256_n_100_0_0.02_82.tre,0.860910
G_l_256_n_100_0_0.03_0.phy,G_l_256_n_100_0_0.03_0.tre,0.852166
G_l_256_n_100_0_0.03_102.phy,G_l_256_n_100_0_0.03_102.tre,0.965885
G_l_256_n_100_0_0.03_11.phy,G_l_256_n_100_0_0.03_11.tre,0.853445
G_l_256_n_100_0_0.03_117.phy,G_l_256_n_100_0_0.03_117.tre,0.876067
G_l_256_n_100_0_0.03_123.phy,G_l_256_n_100_0_0.03_123.tre,0.858685
G_l_256_n_100_0_0.03_15.phy,G_l_256_n_100_0_0.03_15.tre,0.859380
G_l_256_n_100_0_0.03_17.phy,G_l_256_n_100_0_0.03_17.tre,0.963784
G_l_256_n_100_0_0.03_2.phy,G_l_256_n_100_0_0.03_2.tre,0.856604
G_l_256_n_100_0_0.03_22.phy,G_l_256_n_100_0_0.03_22.tre,0.854041
G_l_256_n_100_0_0.03_29.phy,G_l_256_n_100_0_0.03_29.tre,0.856797
G_l_256_n_100_0_0.03_34.phy,G_l_256_n_100_0_0.03_34.tre,0.969727
G_l_256_n_100_0_0.03_37.phy,G_l_256_n_100_0_0.03_37.tre,0.857852
G_l_256_n_100_0_0.03_49.phy,G_l_256_n_100_0_0.03_49.tre,0.858484
G_l_256_n_100_0_0.03_59.phy,G_l_256_n_100_0_0.03_59.tre,0.861925
G_l_256_n_100_0_0.03_61.phy,G_l_256_n_100_0_0.03_61.tre,0.857974
G_l_256_n_100_0_0.03_84.phy,G_l_256_n_100_0_0.03_84.tre,0.965921
G_l_256_n_100_0_0.03_90.phy,G_l_256_n_100_0_0.03_90.tre,0.856356
G_l_256_n_100_0_0.03_93.phy,G_l_256_n_100_0_0.03_93.tre,0.857796
G_l_256_n_100_0_0.03_95.phy,G_l_256_n_100_0_0.03_95.tre,0.855149
G_l_256_n_100_0_0.03_99.phy,G_l_256_n_100_0_0.03_99.tre,0.867126
G_l_256_n_100_0_0.04_119.phy,G_l_256_n_100_0_0.04_119.tre,0.971958
G_l_256_n_100_0_0.04_120.phy,G_l_256_n_100_0_0.04_120.tre,0.857520
G_l_256_n_100_0_0.04_122.phy,G_l_256_n_100_0_0.04_122.tre,0.860951
G_l_256_n_100_0_0.04_127.phy,G_l_256_n_100_0_0.04_127.tre,0.863366
G_l_256_n_100_0_0.04_13.phy,G_l_256_n_100_0_0.04_13.tre,0.856316
G_l_256_n_100_0_0.04_3.phy,G_l_256_n_100_0_0.04_3.tre,0.973724
G_l_256_n_100_0_0.04_33.phy,G_l_256_n_100_0_0.04_33.tre,0.856808
G_l_256_n_100_0_0.04_40.phy,G_l_256_n_100_0_0.04_40.tre,0.862209
G_l_256_n_100_0_0.04_41.phy,G_l_256_n_100_0_0.04_41.tre,0.856410
G_l_256_n_100_0_0.04_48.phy,G_l_256_n_100_0_0.04_48.tre,0.860484
G_l_256_n_100_0_0.04_50.phy,G_l_256_n_100_0_0.04_50.tre,0.958437
G_l_256_n_100_0_0.04_52.phy,G_l_256_n_100_0_0.04_52.tre,0.859314
G_l_256_n_100_0_0.04_56.phy,G_l_256_n_100_0_0.04_56.tre,0.858826
G_l_256_n_100_0_0.04_57.phy,G_l_256_n_100_0_0.04_57.tre,0.860533
G_l_256_n_100_0_0.04_58.phy,G_l_256_n_100_0_0.04_58.tre,0.862962
G_l_256_n_100_0_0.04_66.phy,G_l_256_n_100_0_0.04_66.tre,0.970729
G_l_256_n_100_0_0.04_7.phy,G_l_256_n_100_0_0.04_7.tre,0.857009
G_l_256_n_100_0_0.04_71.phy,G_l_256_n_100_0_0.04_71.tre,0.858687
G_l_256_n_100_0_0.04_88.phy,G_l_256_n_100_0_0.04_88.tre,0.852574
G_l_256_n_100_0_0.04_97.phy,G_l_256_n_100_0_0.04_97.tre,0.857910
G_l_256_n_100_0_0_103.phy,G_l_256_n_100_0_0_103.tre,0.990870
G_l_256_n_100_0_0_107.phy,G_l_256_n_100_0_0_107.tre,0.864228
G_l_256_n_100_0_0_109.phy,G_l_256_n_100_0_0_109.tre,0.864483
G_l_256_n_100_0_0_110.phy,G_l_256_n_100_0_0_110.tre,0.863220
G_l_256_n_100_0_0_111.phy,G_l_256_n_100_0_0_111.tre,0.979897
G_l_256_n_100_0_0_112.phy,G_l_256_n_100_0_0_112.tre,0.857656
G_l_256_n_100_0_0_115.phy,G_l_256_n_100_0_0_115.tre,0.862349
G_l_256_n_100_0_0_118.phy,G_l_256_n_100_0_0_118.tre,0.866761
G_l_256_n_100_0_0_121.phy,G_l_256_n_100_0_0_121.tre,0.862955
G_l_256_n_100_0_0_16.phy,G_l_256_n_100_0_0_16.tre,0.975248
G_l_256_n_100_0_0_18.phy,G_l_256_n_100_0_0_18.tre,0.864917
G_l_256_n_100_0_0_24.phy,G_l_256_n_100_0_0_24.tre,0.865978
G_l_256_n_100_0_0_27.phy,G_l_256_n_100_0_0_27.tre,0.879175
G_l_256_n_100_0_0_30.phy,G_l_256_n_100_0_0_30.tre,0.863525
G_l_256_n_100_0_0_35.phy,G_l_256_n_100_0_0_35.tre,0.979169
G_l_256_n_100_0_0_43.phy,G_l_256_n_100_0_0_43.tre,0.867509
G_l_256_n_100_0_0_44.phy,G_l_256_n_100_0_0_44.tre,0.867713
G_l_256_n_100_0_0_45.phy,G_l_256_n_100_0_0_45.tre,0.866078
G_l_256_n_100_0_0_5.phy,G_l_256_n_100_0_0_5.tre,0.863016
G_l_256_n_100_0_0_53.phy,G_l_256_n_100_0_0_53.tre,0.971396
G_l_256_n_100_0_0_6.phy,G_l_256_n_100_0_0_6.tre,0.858572
G_l_256_n_100_0_0_62.phy,G_l_256_n_100_0_0_62.tre,0.861367
G_l_256_n_100_0_0_63.phy,G_l_256_n_100_0_0_63.tre,0.865458
G_l_256_n_100_0_0_65.phy,G_l_256_n_100_0_0_65.tre,0.974950
G_l_256_n_100_0_0_69.phy,G_l_256_n_100_0_0_69.tre,0.867542
G_l_256_n_100_0_0_74.phy,G_l_256_n_100_0_0_74.tre,0.865937
G_l_256_n_100_0_0_75.phy,G_l_256_n_100_0_0_75.tre,0.862577
G_l_256_n_100_0_0_76.phy,G_l_256_n_100_0_0_76.tre,0.856675
G_l_256_n_100_0_0_77.phy,G_l_256_n_100_0_0_77.tre,0.972554
G_l_256_n_100_0_0_78.phy,G_l_256_n_100_0_0_78.tre,0.862459
G_l_256_n_100_0_0_79.phy,G_l_256_n_100_0_0_79.tre,0.863824
G_l_256_n_100_0_0_83.phy,G_l_256_n_100_0_0_83.tre,0.860733
G_l_256_n_100_0_0_86.phy,G_l_256_n_100_0_0_86.tre,0.864587
G_l_256_n_100_0_0_87.phy,G_l_256_n_100_0_0_87.tre,0.981830
G_l_256_n_100_0_0_98.phy,G_l_256_n_100_0_0_98.tre,0.863866
instance,tree_file,inference_time_seconds
G_l_512_n_100_0_0.01_1.phy,G_l_512_n_100_0_0.01_1.tre,2.548781
G_l_512_n_100_0_0.01_103.phy,G_l_512_n_100_0_0.01_103.tre,1.106149
G_l_512_n_100_0_0.01_108.phy,G_l_512_n_100_0_0.01_108.tre,1.115602
G_l_512_n_100_0_0.01_116.phy,G_l_512_n_100_0_0.01_116.tre,1.110737
G_l_512_n_100_0_0.01_117.phy,G_l_512_n_100_0_0.01_117.tre,1.107746
G_l_512_n_100_0_0.01_122.phy,G_l_512_n_100_0_0.01_122.tre,1.295892
G_l_512_n_100_0_0.01_126.phy,G_l_512_n_100_0_0.01_126.tre,1.120660
G_l_512_n_100_0_0.01_2.phy,G_l_512_n_100_0_0.01_2.tre,1.103016
G_l_512_n_100_0_0.01_20.phy,G_l_512_n_100_0_0.01_20.tre,1.105949
G_l_512_n_100_0_0.01_25.phy,G_l_512_n_100_0_0.01_25.tre,1.120060
G_l_512_n_100_0_0.01_26.phy,G_l_512_n_100_0_0.01_26.tre,1.252005
G_l_512_n_100_0_0.01_33.phy,G_l_512_n_100_0_0.01_33.tre,1.108102
G_l_512_n_100_0_0.01_34.phy,G_l_512_n_100_0_0.01_34.tre,1.100788
G_l_512_n_100_0_0.01_35.phy,G_l_512_n_100_0_0.01_35.tre,1.100390
G_l_512_n_100_0_0.01_42.phy,G_l_512_n_100_0_0.01_42.tre,1.145713
G_l_512_n_100_0_0.01_45.phy,G_l_512_n_100_0_0.01_45.tre,1.279922
G_l_512_n_100_0_0.01_52.phy,G_l_512_n_100_0_0.01_52.tre,1.108545
G_l_512_n_100_0_0.01_57.phy,G_l_512_n_100_0_0.01_57.tre,1.111445
G_l_512_n_100_0_0.01_58.phy,G_l_512_n_100_0_0.01_58.tre,1.104276
G_l_512_n_100_0_0.01_60.phy,G_l_512_n_100_0_0.01_60.tre,1.104315
G_l_512_n_100_0_0.01_73.phy,G_l_512_n_100_0_0.01_73.tre,1.274943
G_l_512_n_100_0_0.01_8.phy,G_l_512_n_100_0_0.01_8.tre,1.087883
G_l_512_n_100_0_0.01_95.phy,G_l_512_n_100_0_0.01_95.tre,1.097223
G_l_512_n_100_0_0.02_105.phy,G_l_512_n_100_0_0.02_105.tre,1.093686
G_l_512_n_100_0_0.02_107.phy,G_l_512_n_100_0_0.02_107.tre,1.106152
G_l_512_n_100_0_0.02_109.phy,G_l_512_n_100_0_0.02_109.tre,1.209606
G_l_512_n_100_0_0.02_120.phy,G_l_512_n_100_0_0.02_120.tre,1.087506
G_l_512_n_100_0_0.02_15.phy,G_l_512_n_100_0_0.02_15.tre,1.089210
G_l_512_n_100_0_0.02_22.phy,G_l_512_n_100_0_0.02_22.tre,1.087004
G_l_512_n_100_0_0.02_27.phy,G_l_512_n_100_0_0.02_27.tre,1.137153
G_l_512_n_100_0_0.02_29.phy,G_l_512_n_100_0_0.02_29.tre,1.203727
G_l_512_n_100_0_0.02_37.phy,G_l_512_n_100_0_0.02_37.tre,1.096283
G_l_512_n_100_0_0.02_46.phy,G_l_512_n_100_0_0.02_46.tre,1.107728
G_l_512_n_100_0_0.02_48.phy,G_l_512_n_100_0_0.02_48.tre,1.108005
G_l_512_n_100_0_0.02_51.phy,G_l_512_n_100_0_0.02_51.tre,1.284075
G_l_512_n_100_0_0.02_53.phy,G_l_512_n_100_0_0.02_53.tre,1.173826
G_l_512_n_100_0_0.02_54.phy,G_l_512_n_100_0_0.02_54.tre,1.139163
G_l_512_n_100_0_0.02_55.phy,G_l_512_n_100_0_0.02_55.tre,1.132147
G_l_512_n_100_0_0.02_66.phy,G_l_512_n_100_0_0.02_66.tre,1.121337
G_l_512_n_100_0_0.02_68.phy,G_l_512_n_100_0_0.02_68.tre,1.303836
G_l_512_n_100_0_0.02_72.phy,G_l_512_n_100_0_0.02_72.tre,1.204267
G_l_512_n_100_0_0.02_76.phy,G_l_512_n_100_0_0.02_76.tre,1.198155
G_l_512_n_100_0_0.02_86.phy,G_l_512_n_100_0_0.02_86.tre,1.130003
G_l_512_n_100_0_0.02_91.phy,G_l_512_n_100_0_0.02_91.tre,1.153900
G_l_512_n_100_0_0.02_92.phy,G_l_512_n_100_0_0.02_92.tre,1.297027
G_l_512_n_100_0_0.02_96.phy,G_l_512_n_100_0_0.02_96.tre,1.124911
G_l_512_n_100_0_0.02_97.phy,G_l_512_n_100_0_0.02_97.tre,1.123471
G_l_512_n_100_0_0.02_99.phy,G_l_512_n_100_0_0.02_99.tre,1.125514
G_l_512_n_100_0_0.03_100.phy,G_l_512_n_100_0_0.03_100.tre,1.116861
G_l_512_n_100_0_0.03_106.phy,G_l_512_n_100_0_0.03_106.tre,1.268561
G_l_512_n_100_0_0.03_11.phy,G_l_512_n_100_0_0.03_11.tre,1.124113
G_l_512_n_100_0_0.03_110.phy,G_l_512_n_100_0_0.03_110.tre,1.116644
G_l_512_n_100_0_0.03_112.phy,G_l_512_n_100_0_0.03_112.tre,1.123823
G_l_512_n_100_0_0.03_114.phy,G_l_512_n_100_0_0.03_114.tre,1.128843
G_l_512_n_100_0_0.03_118.phy,G_l_512_n_100_0_0.03_118.tre,1.225214
G_l_512_n_100_0_0.03_12.phy,G_l_512_n_100_0_0.03_12.tre,1.115694
G_l_512_n_100_0_0.03_123.phy,G_l_512_n_100_0_0.03_123.tre,1.109869
G_l_512_n_100_0_0.03_125.phy,G_l_512_n_100_0_0.03_125.tre,1.108040
G_l_512_n_100_0_0.03_127.phy,G_l_512_n_100_0_0.03_127.tre,1.165405
G_l_512_n_100_0_0.03_30.phy,G_l_512_n_100_0_0.03_30.tre,1.232967
G_l_512_n_100_0_0.03_32.phy,G_l_512_n_100_0_0.03_32.tre,1.107731
G_l_512_n_100_0_0.03_38.phy,G_l_512_n_100_0_0.03_38.tre,1.096644
G_l_512_n_100_0_0.03_40.phy,G_l_512_n_100_0_0.03_40.tre,1.098851
G_l_512_n_100_0_0.03_41.phy,G_l_512_n_100_0_0.03_41.tre,1.078068
G_l_512_n_100_0_0.03_6.phy,G_l_512_n_100_0_0.03_6.tre,1.212227
G_l_512_n_100_0_0.03_61.phy,G_l_512_n_100_0_0.03_61.tre,1.124468
G_l_512_n_100_0_0.03_63.phy,G_l_512_n_100_0_0.03_63.tre,1.131262
G_l_512_n_100_0_0.03_75.phy,G_l_512_n_100_0_0.03_75.tre,1.109070
G_l_512_n_100_0_0.03_77.phy,G_l_512_n_100_0_0.03_77.tre,1.117061
G_l_512_n_100_0_0.03_79.phy,G_l_512_n_100_0_0.03_79.tre,1.228944
G_l_512_n_100_0_0.03_88.phy,G_l_512_n_100_0_0.03_88.tre,1.126300
G_l_512_n_100_0_0.03_94.phy,G_l_512_n_100_0_0.03_94.tre,1.103491
G_l_512_n_100_0_0.04_0.phy,G_l_512_n_100_0_0.04_0.tre,1.093768
G_l_512_n_100_0_0.04_10.phy,G_l_512_n_100_0_0.04_10.tre,1.167460
G_l_512_n_100_0_0.04_101.phy,G_l_512_n_100_0_0.04_101.tre,1.230775
G_l_512_n_100_0_0.04_113.phy,G_l_512_n_100_0_0.04_113.tre,1.097497
G_l_512_n_100_0_0.04_124.phy,G_l_512_n_100_0_0.04_124.tre,1.096268
G_l_512_n_100_0_0.04_14.phy,G_l_512_n_100_0_0.04_14.tre,1.100402
G_l_512_n_100_0_0.04_16.phy,G_l_512_n_100_0_0.04_16.tre,1.279501
G_l_512_n_100_0_0.04_17.phy,G_l_512_n_100_0_0.04_17.tre,1.111692
G_l_512_n_100_0_0.04_19.phy,G_l_512_n_100_0_0.04_19.tre,1.086029
G_l_512_n_100_0_0.04_23.phy,G_l_512_n_100_0_0.04_23.tre,1.104635
G_l_512_n_100_0_0.04_3.phy,G_l_512_n_100_0_0.04_3.tre,1.098129
G_l_512_n_100_0_0.04_31.phy,G_l_512_n_100_0_0.04_31.tre,1.232327
G_l_512_n_100_0_0.04_4.phy,G_l_512_n_100_0_0.04_4.tre,1.096856
G_l_512_n_100_0_0.04_49.phy,G_l_512_n_100_0_0.04_49.tre,1.087086
G_l_512_n_100_0_0.04_50.phy,G_l_512_n_100_0_0.04_50.tre,1.089982
G_l_512_n_100_0_0.04_62.phy,G_l_512_n_100_0_0.04_62.tre,1.088219
G_l_512_n_100_0_0.04_64.phy,G_l_512_n_100_0_0.04_64.tre,1.211271
G_l_512_n_100_0_0.04_7.phy,G_l_512_n_100_0_0.04_7.tre,1.079373
G_l_512_n_100_0_0.04_70.phy,G_l_512_n_100_0_0.04_70.tre,1.098866
G_l_512_n_100_0_0.04_71.phy,G_l_512_n_100_0_0.04_71.tre,1.082807
G_l_512_n_100_0_0.04_78.phy,G_l_512_n_100_0_0.04_78.tre,1.087359
G_l_512_n_100_0_0.04_82.phy,G_l_512_n_100_0_0.04_82.tre,1.224138
G_l_512_n_100_0_0.04_83.phy,G_l_512_n_100_0_0.04_83.tre,1.089256
G_l_512_n_100_0_0.04_84.phy,G_l_512_n_100_0_0.04_84.tre,1.092385
G_l_512_n_100_0_0.04_85.phy,G_l_512_n_100_0_0.04_85.tre,1.087611
G_l_512_n_100_0_0.04_9.phy,G_l_512_n_100_0_0.04_9.tre,1.084621
G_l_512_n_100_0_0.04_90.phy,G_l_512_n_100_0_0.04_90.tre,1.208046
G_l_512_n_100_0_0.04_93.phy,G_l_512_n_100_0_0.04_93.tre,1.089553
G_l_512_n_100_0_0_102.phy,G_l_512_n_100_0_0_102.tre,1.110546
G_l_512_n_100_0_0_104.phy,G_l_512_n_100_0_0_104.tre,1.095800
G_l_512_n_100_0_0_111.phy,G_l_512_n_100_0_0_111.tre,1.097319
G_l_512_n_100_0_0_115.phy,G_l_512_n_100_0_0_115.tre,1.273240
G_l_512_n_100_0_0_119.phy,G_l_512_n_100_0_0_119.tre,1.111130
G_l_512_n_100_0_0_121.phy,G_l_512_n_100_0_0_121.tre,1.082228
G_l_512_n_100_0_0_13.phy,G_l_512_n_100_0_0_13.tre,1.111690
G_l_512_n_100_0_0_18.phy,G_l_512_n_100_0_0_18.tre,1.106146
G_l_512_n_100_0_0_21.phy,G_l_512_n_100_0_0_21.tre,1.212785
G_l_512_n_100_0_0_24.phy,G_l_512_n_100_0_0_24.tre,1.109077
G_l_512_n_100_0_0_28.phy,G_l_512_n_100_0_0_28.tre,1.104824
G_l_512_n_100_0_0_36.phy,G_l_512_n_100_0_0_36.tre,1.110465
G_l_512_n_100_0_0_39.phy,G_l_512_n_100_0_0_39.tre,1.220805
G_l_512_n_100_0_0_43.phy,G_l_512_n_100_0_0_43.tre,1.103240
G_l_512_n_100_0_0_44.phy,G_l_512_n_100_0_0_44.tre,1.113861
G_l_512_n_100_0_0_47.phy,G_l_512_n_100_0_0_47.tre,1.119024
G_l_512_n_100_0_0_5.phy,G_l_512_n_100_0_0_5.tre,1.087990
G_l_512_n_100_0_0_56.phy,G_l_512_n_100_0_0_56.tre,1.211713
G_l_512_n_100_0_0_59.phy,G_l_512_n_100_0_0_59.tre,1.101138
G_l_512_n_100_0_0_65.phy,G_l_512_n_100_0_0_65.tre,1.100590
G_l_512_n_100_0_0_67.phy,G_l_512_n_100_0_0_67.tre,1.107135
G_l_512_n_100_0_0_69.phy,G_l_512_n_100_0_0_69.tre,1.102398
G_l_512_n_100_0_0_74.phy,G_l_512_n_100_0_0_74.tre,1.219432
G_l_512_n_100_0_0_80.phy,G_l_512_n_100_0_0_80.tre,1.108598
G_l_512_n_100_0_0_81.phy,G_l_512_n_100_0_0_81.tre,1.104295
G_l_512_n_100_0_0_87.phy,G_l_512_n_100_0_0_87.tre,1.099471
G_l_512_n_100_0_0_89.phy,G_l_512_n_100_0_0_89.tre,1.218122
G_l_512_n_100_0_0_98.phy,G_l_512_n_100_0_0_98.tre,1.093806
instance,tree_file,inference_time_seconds
G_l_1024_n_100_0_0.01_0.phy,G_l_1024_n_100_0_0.01_0.tre,2.974226
G_l_1024_n_100_0_0.01_106.phy,G_l_1024_n_100_0_0.01_106.tre,1.573523
G_l_1024_n_100_0_0.01_109.phy,G_l_1024_n_100_0_0.01_109.tre,1.574931
G_l_1024_n_100_0_0.01_115.phy,G_l_1024_n_100_0_0.01_115.tre,1.582275
G_l_1024_n_100_0_0.01_116.phy,G_l_1024_n_100_0_0.01_116.tre,1.553385
G_l_1024_n_100_0_0.01_117.phy,G_l_1024_n_100_0_0.01_117.tre,1.791739
G_l_1024_n_100_0_0.01_119.phy,G_l_1024_n_100_0_0.01_119.tre,1.559347
G_l_1024_n_100_0_0.01_124.phy,G_l_1024_n_100_0_0.01_124.tre,1.597053
G_l_1024_n_100_0_0.01_15.phy,G_l_1024_n_100_0_0.01_15.tre,1.567467
G_l_1024_n_100_0_0.01_24.phy,G_l_1024_n_100_0_0.01_24.tre,1.593850
G_l_1024_n_100_0_0.01_28.phy,G_l_1024_n_100_0_0.01_28.tre,1.731283
G_l_1024_n_100_0_0.01_29.phy,G_l_1024_n_100_0_0.01_29.tre,1.567078
G_l_1024_n_100_0_0.01_37.phy,G_l_1024_n_100_0_0.01_37.tre,1.563732
G_l_1024_n_100_0_0.01_43.phy,G_l_1024_n_100_0_0.01_43.tre,1.554913
G_l_1024_n_100_0_0.01_45.phy,G_l_1024_n_100_0_0.01_45.tre,1.577531
G_l_1024_n_100_0_0.01_51.phy,G_l_1024_n_100_0_0.01_51.tre,1.745672
G_l_1024_n_100_0_0.01_58.phy,G_l_1024_n_100_0_0.01_58.tre,1.562470
G_l_1024_n_100_0_0.01_59.phy,G_l_1024_n_100_0_0.01_59.tre,1.595560
G_l_1024_n_100_0_0.01_62.phy,G_l_1024_n_100_0_0.01_62.tre,1.567876
G_l_1024_n_100_0_0.01_66.phy,G_l_1024_n_100_0_0.01_66.tre,1.579591
G_l_1024_n_100_0_0.01_68.phy,G_l_1024_n_100_0_0.01_68.tre,1.666173
G_l_1024_n_100_0_0.01_75.phy,G_l_1024_n_100_0_0.01_75.tre,1.578916
G_l_1024_n_100_0_0.01_76.phy,G_l_1024_n_100_0_0.01_76.tre,1.530463
G_l_1024_n_100_0_0.01_8.phy,G_l_1024_n_100_0_0.01_8.tre,1.596573
G_l_1024_n_100_0_0.01_82.phy,G_l_1024_n_100_0_0.01_82.tre,1.560031
G_l_1024_n_100_0_0.01_83.phy,G_l_1024_n_100_0_0.01_83.tre,1.831558
G_l_1024_n_100_0_0.01_84.phy,G_l_1024_n_100_0_0.01_84.tre,1.591647
G_l_1024_n_100_0_0.01_95.phy,G_l_1024_n_100_0_0.01_95.tre,1.554049
G_l_1024_n_100_0_0.02_1.phy,G_l_1024_n_100_0_0.02_1.tre,1.582063
G_l_1024_n_100_0_0.02_100.phy,G_l_1024_n_100_0_0.02_100.tre,1.595050
G_l_1024_n_100_0_0.02_101.phy,G_l_1024_n_100_0_0.02_101.tre,1.751459
G_l_1024_n_100_0_0.02_104.phy,G_l_1024_n_100_0_0.02_104.tre,1.577976
G_l_1024_n_100_0_0.02_110.phy,G_l_1024_n_100_0_0.02_110.tre,1.570827
G_l_1024_n_100_0_0.02_122.phy,G_l_1024_n_100_0_0.02_122.tre,1.592285
G_l_1024_n_100_0_0.02_16.phy,G_l_1024_n_100_0_0.02_16.tre,1.579709
G_l_1024_n_100_0_0.02_17.phy,G_l_1024_n_100_0_0.02_17.tre,1.740702
G_l_1024_n_100_0_0.02_18.phy,G_l_1024_n_100_0_0.02_18.tre,1.595145
G_l_1024_n_100_0_0.02_2.phy,G_l_1024_n_100_0_0.02_2.tre,1.566079
G_l_1024_n_100_0_0.02_20.phy,G_l_1024_n_100_0_0.02_20.tre,1.550164
G_l_1024_n_100_0_0.02_31.phy,G_l_1024_n_100_0_0.02_31.tre,1.676116
G_l_1024_n_100_0_0.02_4.phy,G_l_1024_n_100_0_0.02_4.tre,1.551103
G_l_1024_n_100_0_0.02_41.phy,G_l_1024_n_100_0_0.02_41.tre,1.564780
G_l_1024_n_100_0_0.02_47.phy,G_l_1024_n_100_0_0.02_47.tre,1.606188
G_l_1024_n_100_0_0.02_50.phy,G_l_1024_n_100_0_0.02_50.tre,1.609952
